SARNA.NET PATH	PLANET NAME	COORDINATES	3025 AFFILIATION
/wiki/Hyades_Cluster	Hyades Cluster	183.34:-393.55	Taurian Concordat
/wiki/Hyalite	Hyalite	268.63:-356.71	Federated Suns
/wiki/Hyde	Hyde	-162.23:2.56	Lyran Commonwealth
/wiki/Hyner	Hyner	204.04:330.33	Draconis Combine
/wiki/Hyperion	Hyperion	-19.40:277.06	Draconis Combine
/wiki/H%C3%A8-sh%C3%AC	Hè-shì	190.26:-307.38	No record
/wiki/H%C3%B3dmezov%C3%A1s%C3%A1rhely	Hódmezovásárhely	-193.12:-143.50	No record
/wiki/Ibarra	Ibarra	-252.86:-183.31	Free Worlds League
/wiki/Ibstock	Ibstock	-20.96:-102.63	Free Worlds League
/wiki/Icar	Icar	-83.50:413.80	Lyran Commonwealth
/wiki/Ichlangis	Ichlangis	101.63:-404.09	No record
/wiki/Ichmandu	Ichmandu	-82.83:528.95	?
/wiki/Ictus	Ictus	545.64:187.61	No record
/wiki/Ideyld	Ideyld	-201.26:-98.19	Free Worlds League
/wiki/Idlewind	Idlewind	123.47:432.11	Draconis Combine
/wiki/Idrmach	Idrmach	-166.64:584.49	?
/wiki/Ife	Ife	71.48:-288.08	No record
/wiki/Igualada	Igualada	290.06:115.03	Draconis Combine
/wiki/Iijima	Iijima	211.02:197.56	Draconis Combine
/wiki/Ikast	Ikast	101.24:-286.14	Federated Suns
/wiki/Iknogoro	Iknogoro	-50.12:-250.20	Free Worlds League
/wiki/Ildlandet	Ildlandet	-240.92:-322.96	No record
/wiki/Ildrong	Ildrong	430.30:-219.69	No record
/wiki/Ilion	Ilion	-285.05:-29.01	No record
/wiki/Illium	Illium	-207.19:442.39	No record
/wiki/Illiushin	Illiushin	211.78:-400.34	Taurian Concordat
/wiki/Illyria	Illyria	-438.96:-179.41	Illyrian Palatinate
/wiki/Ilmachna	Ilmachna	-3.36:-109.23	No record
/wiki/Ilmar	Ilmar	48.80:-170.50	No record
/wiki/Ilzra	Ilzra	-397.53:2.31	Lyran Commonwealth
/wiki/Imalda	Imalda	29.96:-241.90	Capellan Confederation
/wiki/Imbrial_III	Imbrial III	293.94:-49.76	Federated Suns
/wiki/Imbros_III	Imbros III	-2.08:34.32	Draconis Combine
/wiki/Immenstadt	Immenstadt	82.12:-279.95	Federated Suns
/wiki/Ina	Ina	198.87:-393.88	No record
/wiki/Inarcs	Inarcs	-294.95:339.95	Lyran Commonwealth
/wiki/Inchicore	Inchicore	-362.11:7.50	Lyran Commonwealth
/wiki/Incukalns	Incukalns	-200.96:214.48	Lyran Commonwealth
/wiki/Independence	Independence	58.63:-508.51	No record
/wiki/Indicass	Indicass	72.32:-250.80	Capellan Confederation
/wiki/Indrapurai	Indrapurai	-538.95:178.13	?
/wiki/Ingenstrem	Ingenstrem	316.93:-227.04	Federated Suns
/wiki/Ingersoll	Ingersoll	-5.17:-173.43	Capellan Confederation
/wiki/Inglesmond	Inglesmond	33.89:34.21	No record
/wiki/Ingonish	Ingonish	-88.08:-346.53	Free Worlds League
/wiki/Ingress	Ingress	49.59:-18.79	Capellan Confederation
/wiki/Ingvolstand	Ingvolstand	-153.28:570.17	?
/wiki/Inman	Inman	555.59:7.25	Federated Suns
/wiki/Inner_End	Inner End	586.85:75.71	Federated Suns
/wiki/Inner_Surge	Inner Surge	-471.48:324.18	No record
/wiki/Ionus	Ionus	-183.44:-153.87	Free Worlds League
/wiki/Ipava	Ipava	258.80:-106.55	Federated Suns
/wiki/Ipswich	Ipswich	-48.30:-234.63	Free Worlds League
/wiki/Irece	Irece	179.24:296.09	Draconis Combine
/wiki/Irian	Irian	-46.50:-56.79	Free Worlds League
/wiki/Iron_Land	Iron Land	-88.24:448.72	No record
/wiki/Ironhold	Ironhold	11:32	?
/wiki/Irurzun	Irurzun	186.92:98.22	Draconis Combine
/wiki/Isabela	Isabela	-270.69:-244.21	Free Worlds League
/wiki/Isesaki	Isesaki	276.89:195.21	Draconis Combine
/wiki/Isfahan	Isfahan	292.48:448.00	?
/wiki/Ishtar_(planet)	Ishtar (planet)	187.85:-390.84	Taurian Concordat
/wiki/Islamabad	Islamabad	321.56:-254.17	Federated Suns
/wiki/Islington	Islington	-383.13:-371.40	Marian Hegemony
/wiki/Issaba	Issaba	-406.08:267.32	Lyran Commonwealth
/wiki/Itabaiana	Itabaiana	127.07:309.75	Draconis Combine
/wiki/Itica	Itica	-64.01:-375.74	No record
/wiki/Ito	Ito	7.47:-277.55	Capellan Confederation
/wiki/Itrom	Itrom	92.37:-445.82	No record
/wiki/Itsbur	Itsbur	64.10:-365.44	No record
/wiki/Itzehoe	Itzehoe	-76.40:-522.46	No record
/wiki/Izar	Izar	-59.94:98.11	Lyran Commonwealth
/wiki/Izmir	Izmir	-340.59:-270.04	No record
/wiki/Jaboatao	Jaboatao	480.95:-213.57	Federated Suns
/wiki/Jabuka	Jabuka	-28.45:219.42	Draconis Combine
/wiki/Jacobabad	Jacobabad	407.56:-285.44	No record
/wiki/Jacomarle	Jacomarle	12.90:-385.36	Capellan Confederation
/wiki/Jacson	Jacson	110.55:-348.92	Capellan Confederation
/wiki/Jaipur	Jaipur	175.37:-282.24	Federated Suns
/wiki/Jamestown	Jamestown	194.74:-390.47	Taurian Concordat
/wiki/Janina	Janina	-446.23:175.11	No record
/wiki/Jansen%27s_Hold	Jansen's Hold	183.85:-380.98	Taurian Concordat
/wiki/Jardangal	Jardangal	-545.60:292.25	No record
/wiki/Jardine	Jardine	-200.76:-91.83	No record
/wiki/Jarett	Jarett	102.17:415.15	Draconis Combine
/wiki/Jasmine	Jasmine	-31.00:-203.58	Capellan Confederation
/wiki/Jatznik	Jatznik	-301.98:192.87	Lyran Commonwealth
/wiki/Jaumegarde	Jaumegarde	-140.55:98.88	Lyran Commonwealth
/wiki/Java	Java	2.70:-243.54	No record
/wiki/Jeanette	Jeanette	221.87:369.89	Draconis Combine
/wiki/Jeju	Jeju	212.58:442.97	?
/wiki/Jenet	Jenet	191.53:-255.77	No record
/wiki/Jeppens	Jeppens	587.62:112.53	No record
/wiki/Jerangle	Jerangle	-317.93:357.92	Lyran Commonwealth
/wiki/Jeronimo	Jeronimo	182.88:343.07	Draconis Combine
/wiki/Jesenice	Jesenice	-266.65:349.90	Lyran Commonwealth
/wiki/Jesup	Jesup	500.06:-122.42	Federated Suns
/wiki/Jezersko	Jezersko	88.13:369.88	Draconis Combine
/wiki/Jia_Tian	Jia Tian	-29.95:-419.97	No record
/wiki/Jibbet	Jibbet	-411.91:326.50	No record
/wiki/Jiddah	Jiddah	-279.21:-237.72	Free Worlds League
/wiki/Jilin	Jilin	-33.22:-388.16	No record
/wiki/Joan%27s_Post	Joan's Post	508.76:247.01	No record
/wiki/Johnson	Johnson	530.37:254.25	No record
/wiki/Johnsondale	Johnsondale	160.65:-23.21	Federated Suns
/wiki/Jonathan	Jonathan	100.47:-93.77	Capellan Confederation
/wiki/Jonzac	Jonzac	115.20:-299.71	Federated Suns
/wiki/Joppa	Joppa	-26.99:-440.84	No record
/wiki/Jordan_Wais	Jordan Wais	496.42:178.54	Outworlds Alliance
/wiki/Jorvikland	Jorvikland	-210.30:309.88	No record
/wiki/Joshua	Joshua	622.64:130.59	No record
/wiki/Josselin	Josselin	374.61:6.27	No record
/wiki/Jouques	Jouques	-110.53:-213.26	Free Worlds League
/wiki/Joyz	Joyz	-135.31:-451.56	Magistracy of Canopus
/wiki/Juazeiro	Juazeiro	162.46:303.77	Draconis Combine
/wiki/Jubka	Jubka	-338.43:-211.96	Free Worlds League
/wiki/Junction	Junction	134.84:79.36	Draconis Combine
/wiki/June	June	405.80:-264.18	Federated Suns
/wiki/Jungar_Qi	Jungar Qi	15.51:-283.91	No record
/wiki/Junior	Junior	399.32:1.00	Federated Suns
/wiki/J%C3%A1pminboddu	Jápminboddu	-220.08:513.69	?
/wiki/J%C3%A1szber%C3%A9ny	Jászberény	-105.47:-143.41	No record
/wiki/KA-418	KA-418	?	?	?	Deep periphery
/wiki/Kabah	Kabah	206.89:372.24	Draconis Combine
/wiki/Kaesong	Kaesong	59.69:296.71	Draconis Combine
/wiki/Kaetet%C3%B4%C3%A3	Kaetetôã	?	?	uncharted
/wiki/Kafr_Silim	Kafr Silim	118.55:-290.02	Federated Suns
/wiki/Kagoshima	Kagoshima	200.95:256.65	Draconis Combine
/wiki/Kaguyak	Kaguyak	297.04:-237.72	Federated Suns
/wiki/Kaifeng	Kaifeng	71.8:-153.37	Capellan Confederation
/wiki/Kaitangata	Kaitangata	231.44:-281.74	Federated Suns
/wiki/Kaiyuh	Kaiyuh	362.40:-217.70	Federated Suns
/wiki/Kajikazawa	Kajikazawa	88.32:143.67	Draconis Combine
/wiki/Kakada	Kakada	-290.11:-125.51	Free Worlds League
/wiki/Kaldu	Kaldu	596.63:181.39	No record
/wiki/Kalidasa	Kalidasa	-105.68:-23.21	Free Worlds League
/wiki/Kalindam	Kalindam	52.18:-382.02	No record
/wiki/Kalmar_(FWL)	Kalmar (FWL)	-67.51:-304.42	No record
/wiki/Kalmar_(HL)	Kalmar (HL)	-816.37:856.52	?
/wiki/Kamarod	Kamarod	346.11:362.88	Draconis Combine
/wiki/Kamenz	Kamenz	-310.91:-4.38	Lyran Commonwealth
/wiki/Kampen	Kampen	-731.54:900.86	?
/wiki/Kanata	Kanata	-96.10:-310.10	Free Worlds League
/wiki/Kandersteg	Kandersteg	-120.64:229.58	Lyran Commonwealth
/wiki/Kandis	Kandis	-6.48:322.04	Draconis Combine
/wiki/Kannon	Kannon	-11.90:125.35	No record
/wiki/Kanowit	Kanowit	87.14:243.26	Draconis Combine
/wiki/Kansu	Kansu	67.68:-60.17	Capellan Confederation
/wiki/Kanto	Kanto	330.77:283.75	?
/wiki/Karachi	Karachi	-292.18:-245.01	Free Worlds League
/wiki/Karakiraz	Karakiraz	-305.05:-200.78	Free Worlds League
/wiki/Karbala	Karbala	-23.78:196.67	Draconis Combine
/wiki/Karkkila	Karkkila	-433.42:91.33	Lyran Commonwealth
/wiki/Karlstejn	Karlstejn	-52.42:-292.84	No record
/wiki/Karston	Karston	-10.35:277.06	Draconis Combine
/wiki/Kasdach	Kasdach	20.91:-315.28	Capellan Confederation
/wiki/Kashilla	Kashilla	-1.55:-202.58	Capellan Confederation
/wiki/Kathil	Kathil	171.22:-149.66	Federated Suns
/wiki/Katinka	Katinka	151.516:-454.394	No record
/wiki/Katla	Katla	-59.58:-343.45	No record
/wiki/Katlehong	Katlehong	-217.50:-253.89	Free Worlds League
/wiki/Kaufermann	Kaufermann	405.80:-100.73	No record
/wiki/Kaumberg	Kaumberg	-387.55:145.49	Lyran Commonwealth
/wiki/Kaus_Australis	Kaus Australis	5.68:84.04	Draconis Combine
/wiki/Kaus_Borealis	Kaus Borealis	11.37:97.06	Draconis Combine
/wiki/Kaus_Media	Kaus Media	7.73:80.66	Draconis Combine
/wiki/Kautokeino	Kautokeino	241.74:-311.76	No record
/wiki/Kawabe	Kawabe	240.47:136.64	Draconis Combine
/wiki/Kawich	Kawich	53.73:-29.71	Federated Suns
/wiki/Kazanka	Kazanka	444.27:231.39	Draconis Combine
/wiki/Kaznejoy	Kaznejoy	329.23:133.53	Draconis Combine
/wiki/Kazu	Kazu	101.02:-366.79	No record
/wiki/Kearny	Kearny	-127.07:-276.54	Free Worlds League
/wiki/Keeling	Keeling	-173.63:-218.95	Free Worlds League
/wiki/Keid	Keid	3.09:-10.2	Capellan Confederation
/wiki/Keihoku	Keihoku	307.47:213.59	Draconis Combine
/wiki/Kek	Kek	104.92:-152.29	No record
/wiki/Kelang	Kelang	-356.95:202.24	Lyran Commonwealth
/wiki/Kelenfold	Kelenfold	-57.35:199.63	Lyran Commonwealth
/wiki/Kempten	Kempten	45.22:308.08	Draconis Combine
/wiki/Kendall	Kendall	-369.92:-202.28	Free Worlds League
/wiki/Kenilworth	Kenilworth	561.18:-162.71	No record
/wiki/Kennard	Kennard	468.29:89.00	Federated Suns
/wiki/Kent	Kent	689.34:128.93	No record
/wiki/Kentares	Kentares	149.28:-13.32	Federated Suns
/wiki/Kentwood	Kentwood	626.88:-20.35	Federated Suns
/wiki/Kerensky%27s_Vision	Kerensky's Vision	-72.67:190.55	No record
/wiki/Kerman	Kerman	-465.83:202.25	No record
/wiki/Kern	Kern	126.09:-386.77	No record
/wiki/Kervil	Kervil	34.10:46.30	Draconis Combine
/wiki/Kesai	Kesai	369.88:106.44	Federated Suns
/wiki/Kessel	Kessel	-13.13:84.32	Draconis Combine
/wiki/Kestrel	Kestrel	268.11:-47.16	Federated Suns
/wiki/Kettering	Kettering	446.33:-98.19	Federated Suns
/wiki/Keuterville	Keuterville	275.57:-313.90	Federated Suns
/wiki/Keystone	Keystone	-125.00:-106.25	Free Worlds League
/wiki/Keytesville	Keytesville	374.78:-31.03	Federated Suns
/wiki/Khartoum	Khartoum	-328.53:275.91	Lyran Commonwealth
/wiki/Khi	Khi	133.91:-207.38	No record
/wiki/Khon_Kaen	Khon Kaen	-384.09:-46.64	Lyran Commonwealth
/wiki/Ki_Zoban	Ki Zoban	445.73:133.25	No record
/wiki/Kiamba	Kiamba	71.03:241.55	Draconis Combine
/wiki/Kiesen	Kiesen	50.88:217.86	Draconis Combine
/wiki/Kievanur	Kievanur	-55.43:-153.53	No record
/wiki/Kigamboni	Kigamboni	206.12:-250.20	Federated Suns
/wiki/Kikuyu	Kikuyu	-203.54:369.11	Lyran Commonwealth
/wiki/Kilarney	Kilarney	-313.37:-117.24	Free Worlds League
/wiki/Kilbourne	Kilbourne	571.35:43.96	Federated Suns
/wiki/Killarney	Killarney	401.90:-205.17	Federated Suns
/wiki/Killbourn	Killbourn	-5.06:13.23	?
/wiki/Kilmarnock	Kilmarnock	172.54:264.97	Draconis Combine
/wiki/Kimball	Kimball	-35.66:100.45	Draconis Combine
/wiki/Kimi	Kimi	51.89:-413.59	No record
/wiki/Kinbrace	Kinbrace	-392.33:858.00	?
/wiki/Kingtribel	Kingtribel	32.58:143.45	No record
/wiki/Kinkaid_II	Kinkaid II	440.20:123.37	Outworlds Alliance
/wiki/Kirbyville	Kirbyville	506.78:51.51	Federated Suns
/wiki/Kirchbach	Kirchbach	-39.048:382.78	Draconis Combine
/wiki/Kirei_Na_Niwa	Kirei Na Niwa	297.55:148.35	Draconis Combine
/wiki/Kirin	Kirin	-63:08:00	?
/wiki/Kirkcaldy	Kirkcaldy	-96.36:128.05	Lyran Commonwealth
/wiki/Kirkenlaard	Kirkenlaard	-159.87:-122.62	Free Worlds League
/wiki/Kirklin	Kirklin	278.18:-67.99	Federated Suns
/wiki/Kirkv%C3%A5g	Kirkvåg	64.24:-319.43	No record
/wiki/Kiruna	Kiruna	125.31:411.28	?
/wiki/Kiserian	Kiserian	285.67:-281.24	Federated Suns
/wiki/Kitalpha	Kitalpha	112.87:97.59	Draconis Combine
/wiki/Kitopler	Kitopler	-427.47:100.82	No record
/wiki/Kittery	Kittery	82.12:-225.54	Federated Suns
/wiki/Kitzingen	Kitzingen	-222.95:47.34	Lyran Commonwealth
/wiki/Kiyev	Kiyev	-88.08:-172.94	Free Worlds League
/wiki/Kladnitsa	Kladnitsa	-413.80:129.61	Lyran Commonwealth
/wiki/Klamriz_V	Klamriz V	205.77:-8.64	No record
/wiki/Klathan	Klathan	175.12:31.72	Federated Suns
/wiki/Klayne	Klayne	-11.54:-244.12	No record
/wiki/Kleinwelt	Kleinwelt	334.00:-426.67	No record
/wiki/Klenkar	Klenkar	409.64:-380.36	No record
/wiki/Kluane	Kluane	196.04:-200.78	Federated Suns
/wiki/Knutdor	Knutdor	144.99:-196.03	No record
/wiki/Knutstad	Knutstad	349.38:481.15	No record
/wiki/Ko	Ko	-18.09:44.22	Draconis Combine
/wiki/Kobe	Kobe	-15.01:281.453	Lyran Commonwealth
/wiki/Kochab	Kochab	-68.19:62.95	Lyran Commonwealth
/wiki/Kockengen	Kockengen	-111.62:151.47	Lyran Commonwealth
/wiki/Kogl	Kogl	-354.67:-177.82	Free Worlds League
/wiki/Kohlman	Kohlman	20.54:-199.72	No record
/wiki/Kokpekty	Kokpekty	412.5:304.55	Draconis Combine
/wiki/Kola	Kola	-265.28:442.70	No record
/wiki/Kolobrzeg	Kolobrzeg	-130.13:-45.90	No record
/wiki/Kolovraty	Kolovraty	-240.97:374.85	Lyran Commonwealth
/wiki/Komephoros	Komephoros	-34.11:92.63	Draconis Combine
/wiki/Koniz	Koniz	-92.48:261.59	Lyran Commonwealth
/wiki/Konopiste	Konopiste	-44.01:-287.6	No record
/wiki/Konstance	Konstance	-20.15:97.06	Draconis Combine
/wiki/Kooken%27s_Pleasure_Pit	Kooken's Pleasure Pit	-166.65:348.95	Lyran Commonwealth
/wiki/Koping_Chian	Koping Chian	181.06:117.11	Draconis Combine
/wiki/Korramabad	Korramabad	372.46:367.03	Draconis Combine
/wiki/Korvitz	Korvitz	336.40:-100.71	No record
/wiki/Kosciusko	Kosciusko	-302.48:-91.68	Free Worlds League
/wiki/Koskenkorva	Koskenkorva	-214.22:477.73	No record
/wiki/Kossandra%27s_Memory	Kossandra's Memory	-231.97:-478.12	No record
/wiki/Kostinbrod	Kostinbrod	-374.58:159.02	Lyran Commonwealth
/wiki/Kotzebue	Kotzebue	316.41:-207.28	Federated Suns
/wiki/Koulen	Koulen	371.43:230.88	Draconis Combine
/wiki/Koumi	Koumi	199.15:172.04	Draconis Combine
/wiki/Kountze	Kountze	524.08:27.29	Federated Suns
/wiki/Koury	Koury	592.76:252.74	No record
/wiki/Kowloon	Kowloon	-292.38:369.64	Lyran Commonwealth
/wiki/Krakatau	Krakatau	54.91:-347.39	No record
/wiki/Kreller	Kreller	-59.77:355.45	No record
/wiki/Krenice	Krenice	56.82:231.92	Draconis Combine
/wiki/Krievci	Krievci	-225.22:228.79	Lyran Commonwealth
/wiki/Krimari	Krimari	-162.10:-442.48	Magistracy of Canopus
/wiki/Krin	Krin	-7.75:-222.84	Capellan Confederation
/wiki/Kristiandsund	Kristiandsund	-9.2:-84.16	No record
/wiki/Krung_Thep	Krung Thep	-369.34:237.12	Lyran Commonwealth
/wiki/Kublenz	Kublenz	505.21:-32.49	No record
/wiki/Kufstein	Kufstein	-11.125:341.426	Draconis Combine
/wiki/Kujari	Kujari	-25.83:-266.96	Free Worlds League
/wiki/Kumqwat	Kumqwat	155.58:-267.47	Federated Suns
/wiki/Kupang_(RWR)	Kupang (RWR)	-498.69:264.46	?
/wiki/Kupang_(CC)	Kupang (CC)	-51.29:-275.60	No record
/wiki/Kurhah	Kurhah	104.09:57.24	Draconis Combine
/wiki/Kurragin	Kurragin	3.35:-204.67	Capellan Confederation
/wiki/Kurvasa	Kurvasa	39.51:-354.11	Capellan Confederation
/wiki/Kutludugun	Kutludugun	-331.20:-191.90	Free Worlds League
/wiki/Kuzuu	Kuzuu	22.98:67.13	Draconis Combine
/wiki/Kvistgard	Kvistgard	-332.19:153.04	Lyran Commonwealth
/wiki/Kwamashu	Kwamashu	-72.07:-261.98	Free Worlds League
/wiki/Kwangchowwang	Kwangchowwang	-253.16:335.79	Lyran Commonwealth
/wiki/Kwangjong-ni	Kwangjong-ni	-398.81:283.89	Lyran Commonwealth
/wiki/Kyeinnisan	Kyeinnisan	-100.73:-151.58	Free Worlds League
/wiki/Kyrkbacken	Kyrkbacken	3.41:-94.97	Free Worlds League
/wiki/K%C3%B6ln_(FWL)	Köln (FWL)	-149.95:-155.07	No record
/wiki/K%C3%B6ln_(HL)	Köln (HL)	-697.79:715.63	?
/wiki/K%C3%B6ningsberg	Köningsberg	-830.04:891.05	?
/wiki/La_Blon	La Blon	-31.78:73.37	Lyran Commonwealth
/wiki/La_Grave	La Grave	-51.15:248.84	Lyran Commonwealth
/wiki/La_Ligua	La Ligua	749.15:224.10	No record
/wiki/Labouchere	Labouchere	-253.16:-75.02	Free Worlds League
/wiki/Labrea	Labrea	138.70:327.72	Draconis Combine
/wiki/Lacadon	Lacadon	133.56:-136.52	No record
/wiki/Lackhove	Lackhove	-166.10:447.39	Morgraine's Valkyrate
/wiki/Lackland	Lackland	546.07:-175.03	Federated Suns
/wiki/Laconis	Laconis	151.95:-395.	Taurian Concordat
/wiki/Lahti	Lahti	-392.11:-224.75	Free Worlds League
/wiki/Laiaka	Laiaka	-100.54:54.63	Lyran Commonwealth
/wiki/Lambrecht	Lambrecht	13.43:58.01	Draconis Combine
/wiki/Lamon	Lamon	-132.23:33.54	Lyran Commonwealth
/wiki/Lancaster	Lancaster	-268.11:111.12	Lyran Commonwealth
/wiki/Lancaster_(FWL)	Lancaster (FWL)	-115.69:-88.81	Free Worlds League
/wiki/Land%27s_End	Land's End	407.58:322.25	Draconis Combine
/wiki/Lande	Lande	-502.39:73.95	?
/wiki/Landfall	Landfall	-403.00:-203.08	Free Worlds League
/wiki/Landmark	Landmark	176.42:-399.54	Taurian Concordat
/wiki/Langhorne	Langhorne	-428.75:230.11	Lyran Commonwealth
/wiki/Laong	Laong	114.42:-224.66	No record
/wiki/Lapida_II	Lapida II	112.87:51.51	Draconis Combine
/wiki/Larned	Larned	294.20:-23.21	Federated Suns
/wiki/Larsha	Larsha	118.30:-396.04	Capellan Confederation
/wiki/Las_Tunas	Las Tunas	689.49:271.51	No record
/wiki/Last_Chance	Last Chance	-159.67:480.54	Morgraine's Valkyrate
/wiki/Last_Frontier	Last Frontier	80.12:387.982	Draconis Combine
/wiki/Lastpost	Lastpost	565.10:-447.24	No record
/wiki/Latexo	Latexo	392.61:80.92	Federated Suns
/wiki/Latice	Latice	10.58:-295.82	Capellan Confederation
/wiki/Launam	Launam	-167.08:-12.54	Lyran Commonwealth
/wiki/Laureles	Laureles	-185.91:-127.10	Free Worlds League
/wiki/Laurent	Laurent	-44.18:305.08	Lyran Commonwealth
/wiki/Laurieston	Laurieston	-106.48:94.20	Lyran Commonwealth
/wiki/Layover	Layover	204.04:-20.09	Federated Suns
/wiki/Le_Blanc	Le Blanc	206.89:18.44	Federated Suns
/wiki/Leamington	Leamington	353.35:-91.68	Federated Suns
/wiki/Lee	Lee	116.75:-149.18	Federated Suns
/wiki/Lee_Shore	Lee Shore	?	?	Deep periphery
/wiki/Leganes	Leganes	-77.76:161.37	Lyran Commonwealth
/wiki/Leh	Leh	441.19:-378.70	No record
/wiki/Leipsic	Leipsic	307.62:-104.65	Federated Suns
/wiki/Leiston	Leiston	174.34:236.35	Draconis Combine
/wiki/Lengkong	Lengkong	-238.90:-260.88	Free Worlds League
/wiki/Leoben	Leoben	41.346:405.269	Draconis Combine
/wiki/Lepaterique	Lepaterique	-374.78:-167.74	Free Worlds League
/wiki/Les_Halles	Les Halles	-39.01:-189.31	Free Worlds League
/wiki/Lesalles	Lesalles	9.81:-166.15	Capellan Confederation
/wiki/Leskovik	Leskovik	-90.42:335.53	Lyran Commonwealth
/wiki/Lesnovo	Lesnovo	-315.21:-268.64	Free Worlds League
/wiki/Leximon	Leximon	-462.87:-209.08	Lothian League
/wiki/Lexington	Lexington	315.38:-22.95	Federated Suns
/wiki/Leyda	Leyda	-71.04:-349.42	Free Worlds League
/wiki/Leyland	Leyland	308.41:395.67	Draconis Combine
/wiki/Lhasa	Lhasa	91.70:-166.14	No record
/wiki/Liao	Liao	34.29:-68.58	Federated Suns
/wiki/Liberty	Liberty	-5.44:-20.72	Capellan Confederation
/wiki/Liezen	Liezen	-20.95:380.20	Draconis Combine
/wiki/Lihue	Lihue	423.85:-199.99	Federated Suns
/wiki/Lima	Lima	235.56:54.37	Federated Suns
/wiki/Lindassa	Lindassa	-474.74:-217.50	Lothian League
/wiki/Linden	Linden	733.04:264.00	No record
/wiki/Lindenmarle	Lindenmarle	-206.05:-387.12	Magistracy of Canopus
/wiki/Lindsay	Lindsay	206.38:-352.51	Federated Suns
/wiki/Ling	Ling	-43.92:-121.92	Free Worlds League
/wiki/Linhauiguan	Linhauiguan	15.74:-428.76	No record
/wiki/Linneus	Linneus	449.94:-8.11	Federated Suns
/wiki/Linqing	Linqing	341.47:312.63	Draconis Combine
/wiki/Lintz	Lintz	-172.00:139.42	No record
/wiki/Lipton	Lipton	-33.84:6.47	Lyran Commonwealth
/wiki/Listowel	Listowel	150.06:-67.99	Federated Suns
/wiki/Liu%27s_Memory	Liu's Memory	-10.92:-419.33	No record
/wiki/Ljugarn	Ljugarn	197.86:121.27	Draconis Combine
/wiki/Loburg	Loburg	-324.46:10.37	Lyran Commonwealth
/wiki/Lochmantle	Lochmantle	138.13:-330.04	No record
/wiki/Lockdale	Lockdale	40.26:2.61	?
/wiki/Lockton	Lockton	-134.21:-436.50	Magistracy of Canopus
/wiki/Loeches	Loeches	-74.39:-202.58	Free Worlds League
/wiki/Logan_Prime	Logan Prime	-484.76:-228.72	Lothian League
/wiki/Logan%27s_Land	Logan's Land	323.43:-359.23	Taurian Concordat
/wiki/Logandale	Logandale	143.08:-36.23	Federated Suns
/wiki/Logres	Logres	-317.67:176.90	No record
/wiki/Loikaw	Loikaw	723.17:205.52	No record
/wiki/Lokoja	Lokoja	-379.32:437.39	No record
/wiki/Lonaconing	Lonaconing	257.79:377.18	Draconis Combine
/wiki/Londerholm	Londerholm	-93:56:00	?
/wiki/Lone_Star	Lone Star	-4.63:50.80	No record
/wiki/Loongana	Loongana	-294.46:-110.15	Free Worlds League
/wiki/Loparri	Loparri	527.60:125.93	Outworlds Alliance
/wiki/Lopez	Lopez	-37.72:-332.75	Free Worlds League
/wiki/Lordinax	Lordinax	-469.46:-174.10	Lothian League
/wiki/Loric	Loric	-230.18:-39.09	Lyran Commonwealth
/wiki/Lorkdal	Lorkdal	420.70:-346.19	No record
/wiki/Lost	Lost	-414.97:254.25	Lyran Commonwealth
/wiki/Lothair	Lothair	266.03:-339.54	Federated Suns
/wiki/Lothan	Lothan	-9.84:220.71	Draconis Combine
/wiki/Lothario	Lothario	-473.97:-187.05	Lothian League
/wiki/Lovinac	Lovinac	-29.21:390.28	Draconis Combine
/wiki/Loxley	Loxley	-312.09:225.67	Lyran Commonwealth
/wiki/Loyalty	Loyalty	-226.51:-145.59	Free Worlds League
/wiki/Loysville	Loysville	291.61:322.25	Draconis Combine
/wiki/Luanda	Luanda	-367.82:373.40	No record
/wiki/Lucerne	Lucerne	231.69:12.46	Federated Suns
/wiki/Lucianca	Lucianca	-96.87:164.49	Lyran Commonwealth
/wiki/Luckla	Luckla	-53.58:-227.17	No record
/wiki/Lucknow	Lucknow	72.93:-339.49	No record
/wiki/Luderitz	Luderitz	482.89:-401.48	No record
/wiki/Ludwig	Ludwig	161.94:77.54	Draconis Combine
/wiki/Ludwigshafen	Ludwigshafen	-242.56:283.99	Lyran Commonwealth
/wiki/Lukla	Lukla	-53.58:-227.17	No record
/wiki/Lum	Lum	4.73:1743.65	Clan Snow Raven / Clan Diamond Shark
/wiki/Lummatii	Lummatii	-486.83:-206.43	Lothian League
/wiki/Lungdo	Lungdo	-82.67:-122.62	Free Worlds League
/wiki/Lurgatan	Lurgatan	-20.15:-333.25	Free Worlds League
/wiki/Lushann	Lushann	449.28:141.82	Outworlds Alliance
/wiki/Luthien	Luthien	167.53:252.26	Draconis Combine
/wiki/Luxani	Luxani	-268.43:-421.25	No record
/wiki/Luxen	Luxen	-102.46:-497.40	Magistracy of Canopus
/wiki/Luzerne	Luzerne	124.22:354.29	Draconis Combine
/wiki/Lyceum	Lyceum	428.26:76.50	Federated Suns
/wiki/Lynchburg	Lynchburg	340.47:-129.06	No record
/wiki/Lyndon	Lyndon	-127.37:197.56	Lyran Commonwealth
/wiki/Lynn	Lynn	-753.69:678.40	?
/wiki/Lyons	Lyons	-23.01:38.72	Lyran Commonwealth
/wiki/Lyreton	Lyreton	58.98:-423.68	No record
/wiki/Le%C3%B3n	León	-683.40:1094.89	?
