SARNA.NET PATH	PLANET NAME	COORDINATES	3025 AFFILIATION
/wiki/Idrmach	Idrmach	-166.64:584.49	No record
/wiki/Ife	Ife	71.48:-288.08	No record
/wiki/Igualada	Igualada	290.27:114.23	Draconis Combine
/wiki/Iijima	Iijima	211.02:197.56	Draconis Combine
/wiki/Ikast	Ikast	101.24:-286.14	Federated Suns
/wiki/Iknogoro	Iknogoro	-50.12:-250.20	Free Worlds League
/wiki/Ildlandet	Ildlandet	-240.92:-322.96	No record
/wiki/Ildrong	Ildrong	430.31:-219.14	No record
/wiki/Ilion	Ilion	-285.05:-29.01	No record
/wiki/Illium	Illium	-207.38:439.23	No record
/wiki/Illiushin	Illiushin	211.93:-397.51	Taurian Concordat
/wiki/Illyria	Illyria	-439.23:-178.11	Illyrian Palatinate
/wiki/Ilmachna	Ilmachna	-3.36:-109.23	No record
/wiki/Ilmar	Ilmar	48.80:-170.50	No record
/wiki/Ilzra	Ilzra	-397.53:2.31	Lyran Commonwealth
/wiki/Imalda	Imalda	29.96:-241.90	Capellan Confederation
/wiki/Imbrial_III	Imbrial III	294.16:-49.42	Federated Suns
/wiki/Imbros_III	Imbros III	-2.08:34.08	Draconis Combine
/wiki/Immenstadt	Immenstadt	82.12:-279.95	Federated Suns
/wiki/Ina	Ina	199.01:-391.11	No record
/wiki/Inarcs	Inarcs	-294.95:339.95	Lyran Commonwealth
/wiki/Inchicore	Inchicore	-362.11:7.50	Lyran Commonwealth
/wiki/Incukalns	Incukalns	-200.96:214.48	Lyran Commonwealth
/wiki/Independence	Independence	58.66:-505.06	No record
/wiki/Indicass	Indicass	72.32:-250.80	Capellan Confederation
/wiki/Indrapurai	Indrapurai	-539.37:176.88	No record
/wiki/Ingenstrem	Ingenstrem	317.16:-225.44	Federated Suns
/wiki/Ingersoll	Ingersoll	-5.17:-173.43	Capellan Confederation
/wiki/Inglesmond	Inglesmond	33.89:34.21	No record
/wiki/Ingonish	Ingonish	-88.08:-346.53	Free Worlds League
/wiki/Ingress	Ingress	49.59:-18.79	Capellan Confederation
/wiki/Ingvolstand	Ingvolstand	-153.29:570.18	No record
/wiki/Inman	Inman	556.02:7.19	Federated Suns
/wiki/Inner_End	Inner End	587.29:75.17	Federated Suns
/wiki/Inner_Surge	Inner Surge	-471.85:321.89	No record
/wiki/Ionus	Ionus	-183.44:-153.87	Free Worlds League
/wiki/Ipava	Ipava	259.00:-105.80	Federated Suns
/wiki/Ipswich	Ipswich	-48.30:-234.63	Free Worlds League
/wiki/Irece	Irece	179.37:293.99	Draconis Combine
/wiki/Irian	Irian	-46.50:-56.79	Free Worlds League
/wiki/Iron_Land	Iron Land	-88.31:265.43	No record
/wiki/Ironhold	Ironhold	45.04:1730.76	Clan
/wiki/Irurzun	Irurzun	187.05:97.54	Draconis Combine
/wiki/Isabela	Isabela	-270.69:-244.21	Free Worlds League
/wiki/Isesaki	Isesaki	277.09:193.85	Draconis Combine
/wiki/Isfahan	Isfahan	163.23:460.22	No record
/wiki/Ishtar_(system)	Ishtar	187.99:-388.08	Taurian Concordat
/wiki/Islamabad	Islamabad	321.56:-254.18	Federated Suns
/wiki/Islington	Islington	-383.42:-368.84	Marian Hegemony
/wiki/Issaba	Issaba	-406.39:265.43	Lyran Commonwealth
/wiki/Itabaiana	Itabaiana	127.17:307.56	Draconis Combine
/wiki/Itica	Itica	-64.01:-375.74	No record
/wiki/Ito	Ito	7.47:-277.55	Capellan Confederation
/wiki/Itrom	Itrom	92.37:-445.82	Aurigan Coalition
/wiki/Itsbur	Itsbur	64.10:-365.44	No record
/wiki/Itzehoe	Itzehoe	-76.48:-518.77	No record
/wiki/Izar	Izar	-59.94:98.11	Lyran Commonwealth
/wiki/Izmir	Izmir	-340.59:-270.04	No record
/wiki/Jaboatao	Jaboatao	481.31:-212.06	Federated Suns
/wiki/Jabuka	Jabuka	-28.45:219.42	Draconis Combine
/wiki/Jacobabad	Jacobabad	407.87:-283.42	No record
/wiki/Jacomarle	Jacomarle	12.90:-385.36	Capellan Confederation
/wiki/Jacson	Jacson	110.55:-348.92	Capellan Confederation
/wiki/Jaipur	Jaipur	175.51:-280.25	Federated Suns
/wiki/Jamestown	Jamestown	194.88:-387.72	Taurian Concordat
/wiki/Janina	Janina	-446.61:173.84	No record
/wiki/Jansen%27s_Hold	Jansen's Hold	183.99:-378.28	Taurian Concordat
/wiki/Jardangal	Jardangal	-546.02:290.19	No record
/wiki/Jardine	Jardine	-200.76:-91.83	Hidden system
/wiki/Jarett	Jarett	102.17:415.15	Draconis Combine
/wiki/Jasmine	Jasmine	-31.00:-203.58	Capellan Confederation
/wiki/Jatznik	Jatznik	-301.98:192.87	Lyran Commonwealth
/wiki/Jaumegarde	Jaumegarde	-140.55:98.88	Lyran Commonwealth
/wiki/Java	Java	2.70:-243.54	No record
/wiki/Jeanette	Jeanette	222.03:367.30	Draconis Combine
/wiki/Jeju	Jeju	212.59:443.06	No record
/wiki/Jenet	Jenet	191.66:-253.95	No record
/wiki/Jeppens	Jeppens	589.91:111.75	No record
/wiki/Jerangle	Jerangle	-318.18:355.39	Lyran Commonwealth
/wiki/Jeronimo	Jeronimo	183.01:340.64	Draconis Combine
/wiki/Jesenice	Jesenice	-266.86:347.42	Lyran Commonwealth
/wiki/Jesup	Jesup	500.43:-121.56	Federated Suns
/wiki/Jezersko	Jezersko	88.13:369.88	Draconis Combine
/wiki/Jia_Tian	Jia Tian	-29.95:-419.97	No record
/wiki/Jibbet	Jibbet	-412.16:326.43	No record
/wiki/Jiddah	Jiddah	-279.21:-237.72	Free Worlds League
/wiki/Jilin	Jilin	-33.22:-388.16	No record
/wiki/Joan%27s_Post	Joan's Post	509.79:245.11	No record
/wiki/Johnson	Johnson	531.76:252.29	No record
/wiki/Johnsondale	Johnsondale	160.78:-23.05	Federated Suns
/wiki/Jonathan	Jonathan	100.47:-93.77	Capellan Confederation
/wiki/Jonzac	Jonzac	115.20:-299.71	Federated Suns
/wiki/Joppa	Joppa	-27.02:-437.79	No record
/wiki/Jordan_Wais	Jordan Wais	496.80:177.27	Outworlds Alliance
/wiki/Jorvikland	Jorvikland	-210.30:309.88	No record
/wiki/Joshua	Joshua	625.49:129.65	No record
/wiki/Josselin	Josselin	374.88:6.22	No record
/wiki/Jouques	Jouques	-110.53:-213.26	Free Worlds League
/wiki/Joyz	Joyz	-135.50:-448.37	Magistracy of Canopus
/wiki/Juazeiro	Juazeiro	162.58:301.64	Draconis Combine
/wiki/Jubka	Jubka	-338.43:-211.96	Free Worlds League
/wiki/Junction	Junction	134.92:78.78	Draconis Combine
/wiki/June	June	405.83:-264.19	Federated Suns
/wiki/Jungar_Qi	Jungar Qi	15.51:-283.91	No record
/wiki/Junior	Junior	399.62:099.46	Federated Suns
/wiki/J%C3%A1pminboddu	Jápminboddu	-220.28:510.01	No record
/wiki/J%C3%A1szber%C3%A9ny	Jászberény	-105.47:-143.41	No record
/wiki/KA-418	KA-418	??:??	No record
/wiki/Kabah	Kabah	207.05:369.53	Draconis Combine
/wiki/Kaesong	Kaesong	59.69:296.71	Draconis Combine
/wiki/Kafr_Silim	Kafr Silim	118.55:-290.02	Federated Suns
/wiki/Kagoshima	Kagoshima	201.11:254.85	Draconis Combine
/wiki/Kaguyak	Kaguyak	297.25:-236.04	Federated Suns
/wiki/Kaifeng	Kaifeng	71.8:-153.37	Capellan Confederation
/wiki/Kaitangata	Kaitangata	231.61:-279.75	Federated Suns
/wiki/Kaiyuh	Kaiyuh	362.40:-217.71	Federated Suns
/wiki/Kajikazawa	Kajikazawa	88.41:142.62	Draconis Combine
/wiki/Kakada	Kakada	-290.11:-125.51	Free Worlds League
/wiki/Kaldu	Kaldu	599.07:180.04	No record
/wiki/Kalidasa	Kalidasa	-105.68:-23.21	Free Worlds League
/wiki/Kalindam	Kalindam	52.18:-382.02	No record
/wiki/Kalmar_(FWL)	Kalmar	-67.51:-304.42	No record
/wiki/Kalmar_(HL)	Kalmar (HL)	-816.37:856.52	No record
/wiki/Kamarod	Kamarod	346.37:360.33	Draconis Combine
/wiki/Kamenz	Kamenz	-310.91:-4.38	Lyran Commonwealth
/wiki/Kampen	Kampen	-731.54:900.86	No record
/wiki/Kanata	Kanata	-96.10:-310.10	Free Worlds League
/wiki/Kandersteg	Kandersteg	-120.64:229.58	Lyran Commonwealth
/wiki/Kandis	Kandis	-6.48:322.04	Draconis Combine
/wiki/Kannon	Kannon	-11.93:124.44	No record
/wiki/Kanowit	Kanowit	87.19:241.53	Draconis Combine
/wiki/Kansu	Kansu	67.68:-60.17	Capellan Confederation
/wiki/Kanto	Kanto	330.78:283.81	No record
/wiki/Karachi	Karachi	-292.18:-245.01	Free Worlds League
/wiki/Karakiraz	Karakiraz	-305.05:-200.78	Free Worlds League
/wiki/Karbala	Karbala	-23.78:196.67	Draconis Combine
/wiki/Karkkila	Karkkila	-433.74:90.69	Lyran Commonwealth
/wiki/Karlstejn	Karlstejn	-52.42:-292.84	No record
/wiki/Karston	Karston	-10.35:277.06	Draconis Combine
/wiki/Kasdach	Kasdach	20.91:-315.28	Capellan Confederation
/wiki/Kashilla	Kashilla	-1.55:-202.58	Capellan Confederation
/wiki/Kathil	Kathil	171.36:-148.58	Federated Suns
/wiki/Katinka	Katinka	151.69:-451.19	Aurigan Coalition
/wiki/Katla	Katla	-59.58:-343.45	No record
/wiki/Katlehong	Katlehong	-217.50:-253.89	Free Worlds League
/wiki/Kaufermann	Kaufermann	405.80:-100.73	No record
/wiki/Kaumberg	Kaumberg	-387.55:145.49	Lyran Commonwealth
/wiki/Kaus_Australis	Kaus Australis	5.68:83.44	Draconis Combine
/wiki/Kaus_Borealis	Kaus Borealis	11.37:96.37	Draconis Combine
/wiki/Kaus_Media	Kaus Media	7.73:80.66	Draconis Combine
/wiki/Kautokeino	Kautokeino	241.74:-311.82	No record
/wiki/Kawabe	Kawabe	240.64:135.66	Draconis Combine
/wiki/Kawich	Kawich	53.76:-29.51	Federated Suns
/wiki/Kazanka	Kazanka	444.61:229.75	Draconis Combine
/wiki/Kaznejoy	Kaznejoy	329.46:132.59	Draconis Combine
/wiki/Kazu	Kazu	101.02:-366.79	No record
/wiki/Kearny	Kearny	-127.07:-276.54	Free Worlds League
/wiki/Keeling	Keeling	-173.63:-218.95	Free Worlds League
/wiki/Keid	Keid	3.09:-10.2	Capellan Confederation
/wiki/Keihoku	Keihoku	307.70:212.07	Draconis Combine
/wiki/Kek	Kek	104.92:-152.29	No record
/wiki/Kelang	Kelang	-356.95:202.24	Lyran Commonwealth
/wiki/Kelenfold	Kelenfold	-57.35:199.63	Lyran Commonwealth
/wiki/Kempten	Kempten	45.22:308.08	Draconis Combine
/wiki/Kendall	Kendall	-369.92:-202.28	Free Worlds League
/wiki/Kenilworth	Kenilworth	561.59:-161.56	No record
/wiki/Kennard	Kennard	468.64:88.35	Federated Suns
/wiki/Kent	Kent	693.25:128.01	No record
/wiki/Kentares	Kentares	160.78:-23.05	Federated Suns
/wiki/Kentwood	Kentwood	627.34:-20.20	Federated Suns
/wiki/Kerensky%27s_Vision	Kerensky's Vision	-72.67:190.55	No record
/wiki/Kerman	Kerman	-466.19:200.83	No record
/wiki/Kern	Kern	126.09:-386.77	No record
/wiki/Kervil	Kervil	34.11:45.96	Draconis Combine
/wiki/Kesai	Kesai	370.16:105.68	Federated Suns
/wiki/Kessel	Kessel	-13.13:83.71	Draconis Combine
/wiki/Kestrel	Kestrel	268.31:-46.83	Federated Suns
/wiki/Kettering	Kettering	446.33:-98.19	Federated Suns
/wiki/Keuterville	Keuterville	275.78:-311.68	Federated Suns
/wiki/Keystone	Keystone	-125.00:-106.25	Free Worlds League
/wiki/Keytesville	Keytesville	375.07:-30.81	Federated Suns
/wiki/Khartoum	Khartoum	-328.53:275.91	Lyran Commonwealth
/wiki/Khi	Khi	133.91:-207.38	No record
/wiki/Khon_Kaen	Khon Kaen	-384.38:-46.31	Lyran Commonwealth
/wiki/Ki_Zoban	Ki Zoban	446.07:132.28	No record
/wiki/Kiamba	Kiamba	71.07:239.83	Draconis Combine
/wiki/Kiesen	Kiesen	50.91:216.31	Draconis Combine
/wiki/Kievanur	Kievanur	-55.43:-153.53	No record
/wiki/Kigamboni	Kigamboni	206.27:-248.43	Federated Suns
/wiki/Kikuyu	Kikuyu	-203.69:366.49	Lyran Commonwealth
/wiki/Kilarney	Kilarney	-313.37:-117.24	Free Worlds League
/wiki/Kilbourne	Kilbourne	571.78:43.64	Federated Suns
/wiki/Killarney	Killarney	402.20:-203.73	Federated Suns
/wiki/Killbourn	Killbourn	-5.06:13.23	No record
/wiki/Kilmarnock	Kilmarnock	172.66:263.09	Draconis Combine
/wiki/Kimball	Kimball	-35.68:99.73	Draconis Combine
/wiki/Kimi	Kimi	51.89:-413.59	No record
/wiki/Kinbrace	Kinbrace	-392.33:858.00	No record
/wiki/Kingtribel	Kingtribel	32.58:143.45	No record
/wiki/Kinkaid_II	Kinkaid II	440.55:122.49	Outworlds Alliance
/wiki/Kirbyville	Kirbyville	507.16:51.14	Federated Suns
/wiki/Kirchbach	Kirchbach	-39.05:382.78	Draconis Combine
/wiki/Kirei_Na_Niwa	Kirei Na Niwa	297.77:147.29	Draconis Combine
/wiki/Kirin	Kirin	-24.65:1822.95	Clans
/wiki/Kirkcaldy	Kirkcaldy	-96.36:128.05	Lyran Commonwealth
/wiki/Kirkenlaard	Kirkenlaard	-159.87:-122.62	Free Worlds League
/wiki/Kirklin	Kirklin	278.38:-67.51	Federated Suns
/wiki/Kirkv%C3%A5g	Kirkvåg	64.24:-319.43	No record
/wiki/Kiruna	Kiruna	125.32:411.36	No record
/wiki/Kiserian	Kiserian	285.88:-279.26	Federated Suns
/wiki/Kitalpha	Kitalpha	112.95:96.42	Draconis Combine
/wiki/Kitopler	Kitopler	-427.83:100.08	No record
/wiki/Kittery	Kittery	82.12:-225.54	Federated Suns
/wiki/Kitzingen	Kitzingen	-222.95:47.34	Lyran Commonwealth
/wiki/Kiyev	Kiyev	-88.08:-172.94	Free Worlds League
/wiki/Kladnitsa	Kladnitsa	-414.11:128.68	Lyran Commonwealth
/wiki/Klamriz_V	Klamriz V	205.91:-8.58	No record
/wiki/Klathan	Klathan	175.25:31.49	Federated Suns
/wiki/Klayne	Klayne	-11.54:-244.12	No record
/wiki/Kleinwelt	Kleinwelt	334.29:-423.68	No record
/wiki/Klenkar	Klenkar	409.94:-377.68	No record
/wiki/Kluane	Kluane	196.12:-199.37	Federated Suns
/wiki/Knutdor	Knutdor	144.99:-196.03	No record
/wiki/Knutstad	Knutstad	349.39:481.25	No record
/wiki/Ko	Ko	-18.11:43.9	Draconis Combine
/wiki/Kobe	Kobe	-15.01:281.453	Lyran Commonwealth
/wiki/Kochab	Kochab	-68.19:62.95	Lyran Commonwealth
/wiki/Kockengen	Kockengen	-111.62:151.47	Lyran Commonwealth
/wiki/Kogl	Kogl	-354.67:-177.82	Free Worlds League
/wiki/Kohlman	Kohlman	20.54:-199.72	No record
/wiki/Kokpekty	Kokpekty	412.81:302.39	Draconis Combine
/wiki/Kola	Kola	-265.49:439.57	No record
/wiki/Kolobrzeg	Kolobrzeg	-130.13:-45.90	No record
/wiki/Kolovraty	Kolovraty	-241.16:372.18	Lyran Commonwealth
/wiki/Komephoros	Komephoros	-34.13:91.97	Draconis Combine
/wiki/Koniz	Koniz	-92.48:261.59	Lyran Commonwealth
/wiki/Konopiste	Konopiste	-44.01:-287.6	No record
/wiki/Konstance	Konstance	-20.17:96.37	Draconis Combine
/wiki/Kooken%27s_Pleasure_Pit	Kooken's Pleasure Pit	-166.65:348.95	Lyran Commonwealth
/wiki/Koping_Chian	Koping Chian	181.19:116.27	Draconis Combine
/wiki/Korramabad	Korramabad	372.73:364.46	Draconis Combine
/wiki/Korvitz	Korvitz	336.41:-100.73	No record
/wiki/Kosciusko	Kosciusko	-302.48:-91.68	Free Worlds League
/wiki/Koskenkorva	Koskenkorva	-214.39:474.35	No record
/wiki/Kossandra%27s_Memory	Kossandra's Memory	-232.15:-474.75	No record
/wiki/Kostinbrod	Kostinbrod	-374.58:159.02	Lyran Commonwealth
/wiki/Kotzebue	Kotzebue	316.65:-205.81	Federated Suns
/wiki/Koulen	Koulen	371.69:229.27	Draconis Combine
/wiki/Koumi	Koumi	199.29:170.81	Draconis Combine
/wiki/Kountze	Kountze	524.47:27.09	Federated Suns
/wiki/Koury	Koury	595.14:250.79	No record
/wiki/Kowloon	Kowloon	-292.60:367.02	Lyran Commonwealth
/wiki/Krakatau	Krakatau	54.91:-347.39	No record
/wiki/Kreller	Kreller	-59.77:355.45	No record
/wiki/Krenice	Krenice	56.86:230.27	Draconis Combine
/wiki/Krievci	Krievci	-225.22:228.79	Lyran Commonwealth
/wiki/Krimari	Krimari	-162.23:-439.35	Magistracy of Canopus
/wiki/Krin	Krin	-7.75:-222.84	Capellan Confederation
/wiki/Kristiandsund	Kristiandsund	-9.2:-84.16	No record
/wiki/Krung_Thep	Krung Thep	-369.34:237.12	Lyran Commonwealth
/wiki/Kublenz	Kublenz	505.58:-32.26	No record
/wiki/Kufstein	Kufstein	-11.13:341.43	Draconis Combine
/wiki/Kujari	Kujari	-25.83:-266.96	Free Worlds League
/wiki/Kumqwat	Kumqwat	155.58:-267.47	Federated Suns
/wiki/Kupang_(RWR)	Kupang (RWR)	-499.07:262.61	No record
/wiki/Kupang_(CC)	Kupang	-51.29:-275.60	No record
/wiki/Kurhah	Kurhah	104.16:56.36	Draconis Combine
/wiki/Kurragin	Kurragin	3.35:-204.67	Capellan Confederation
/wiki/Kurvasa	Kurvasa	39.51:-354.11	Capellan Confederation
/wiki/Kutludugun	Kutludugun	-331.20:-191.90	Free Worlds League
/wiki/Kuzuu	Kuzuu	23.01:66.62	Draconis Combine
/wiki/Kvistgard	Kvistgard	-332.19:153.04	Lyran Commonwealth
/wiki/Kwamashu	Kwamashu	-72.07:-261.98	Free Worlds League
/wiki/Kwangchowwang	Kwangchowwang	-253.35:333.41	Lyran Commonwealth
/wiki/Kwangjong-ni	Kwangjong-ni	-398.54:281.39	Lyran Commonwealth
/wiki/Kyeinnisan	Kyeinnisan	-100.73:-151.58	Free Worlds League
/wiki/Kyrkbacken	Kyrkbacken	3.41:-94.97	Free Worlds League
/wiki/K%C3%B6ln_(FWL)	Köln	-149.95:-155.07	No record
/wiki/K%C3%B6ln_(HL)	Köln (HL)	-697.79:715.63	No record
/wiki/K%C3%B6ningsberg	Köningsberg	-830.04:891.05	No record
/wiki/La_Blon	La Blon	-31.78:73.37	Lyran Commonwealth
/wiki/La_Grave	La Grave	-51.15:248.84	Lyran Commonwealth
/wiki/La_Ligua	La Ligua	754.02:222.39	No record
/wiki/Labouchere	Labouchere	-253.16:-75.02	Free Worlds League
/wiki/Labrea	Labrea	138.79:325.43	Draconis Combine
/wiki/Lacadon	Lacadon	133.56:-136.52	No record
/wiki/Lackhove	Lackhove	-166.22:444.22	Morgraine's Valkyrate
/wiki/Lackland	Lackland	546.47:-173.79	Federated Suns
/wiki/Laconis	Laconis	152.05:-392.97	Taurian Concordat
/wiki/Lahti	Lahti	-392.11:-224.75	Free Worlds League
/wiki/Laiaka	Laiaka	-100.54:54.63	Lyran Commonwealth
/wiki/Lambrecht	Lambrecht	13.43:57.59	Draconis Combine
/wiki/Lamon	Lamon	-132.23:33.54	Lyran Commonwealth
/wiki/Lancaster	Lancaster	-268.11:111.12	Lyran Commonwealth
/wiki/Lancaster_(FWL)	Lancaster (FWL)	-115.69:-88.81	Free Worlds League
/wiki/Land%27s_End	Land's End	407.88:319.99	Draconis Combine
/wiki/Lande	Lande	-502.78:73.45	No record
/wiki/Landfall	Landfall	-403.31:-201.64	Free Worlds League
/wiki/Landmark	Landmark	176.55:-396.71	Taurian Concordat
/wiki/Langhorne	Langhorne	-429.09:228.47	Lyran Commonwealth
/wiki/Laong	Laong	114.42:-224.66	No record
/wiki/Lapida_II	Lapida II	112.95:51.17	Draconis Combine
/wiki/Larned	Larned	294.42:-23.05	Federated Suns
/wiki/Larsha	Larsha	118.30:-396.04	Capellan Confederation
/wiki/Las_Tunas	Las Tunas	693.40:269.41	No record
/wiki/Last_Chance	Last Chance	-159.79:477.14	Morgraine's Valkyrate
/wiki/Last_Frontier	Last Frontier	80.12:387.98	Draconis Combine
/wiki/Lastpost	Lastpost	565.53:-444.16	No record
/wiki/Latexo	Latexo	392.90:80.34	Federated Suns
/wiki/Latice	Latice	10.58:-295.82	Capellan Confederation
/wiki/Launam	Launam	-167.08:-12.54	Lyran Commonwealth
/wiki/Laureles	Laureles	-185.91:-127.10	Free Worlds League
/wiki/Laurent	Laurent	-44.18:305.08	Lyran Commonwealth
/wiki/Laurieston	Laurieston	-106.48:94.20	Lyran Commonwealth
/wiki/Layover	Layover	204.20:-19.95	Federated Suns
/wiki/Le_Blanc	Le Blanc	207.04:18.30	Federated Suns
/wiki/Leamington	Leamington	372.22:-316.23	Federated Suns
/wiki/Lee	Lee	116.75:-149.18	Federated Suns
/wiki/Leganes	Leganes	-77.76:161.37	Lyran Commonwealth
/wiki/Leh	Leh	441.51:-376.03	No record
/wiki/Leipsic	Leipsic	307.86:-103.92	Federated Suns
/wiki/Leiston	Leiston	174.47:234.66	Draconis Combine
/wiki/Lengkong	Lengkong	-238.90:-260.88	Free Worlds League
/wiki/Leoben	Leoben	41.35:405.27	Draconis Combine
/wiki/Lepaterique	Lepaterique	-374.78:-167.74	Free Worlds League
/wiki/Les_Halles	Les Halles	-39.01:-189.31	Free Worlds League
/wiki/Lesalles	Lesalles	9.81:-166.15	Capellan Confederation
/wiki/Leskovik	Leskovik	-90.42:335.53	Lyran Commonwealth
/wiki/Lesnovo	Lesnovo	-315.21:-268.64	Free Worlds League
/wiki/Leximon	Leximon	-463.23:-207.65	Lothian League
/wiki/Lexington	Lexington	315.61:-22.79	Federated Suns
/wiki/Leyda	Leyda	-71.04:-349.42	Free Worlds League
/wiki/Leyland	Leyland	308.63:392.89	Draconis Combine
/wiki/Lhasa	Lhasa	91.70:-166.14	No record
/wiki/Liao_(system)	Liao	34.29:-68.58	Federated Suns
/wiki/Liberty	Liberty	-5.44:-20.72	Capellan Confederation
/wiki/Liezen	Liezen	-20.95:380.20	Draconis Combine
/wiki/Lihue	Lihue	424.17:-198.57	Federated Suns
/wiki/Lima	Lima	235.74:53.97	Federated Suns
/wiki/Lindassa	Lindassa	-475.10:-216.01	Lothian League
/wiki/Linden	Linden	737.65:261.96	No record
/wiki/Lindenmarle	Lindenmarle	-206.19:-384.38	Magistracy of Canopus
/wiki/Lindsay	Lindsay	206.53:-350.03	Federated Suns
/wiki/Ling	Ling	-43.92:-121.92	Free Worlds League
/wiki/Linhauiguan	Linhauiguan	15.74:-428.76	No record
/wiki/Linneus	Linneus	450.28:-8.06	Federated Suns
/wiki/Linqing	Linqing	341.73:310.40	Draconis Combine
/wiki/Lintz	Lintz	-172.00:139.42	No record
/wiki/Lipton	Lipton	-33.84:6.47	Lyran Commonwealth
/wiki/Listowel	Listowel	150.17:-67.52	Federated Suns
/wiki/Liu%27s_Memory	Liu's Memory	-10.92:-419.33	No record
/wiki/Ljugarn	Ljugarn	197.99:120.40	Draconis Combine
/wiki/Loburg	Loburg	-324.46:10.37	Lyran Commonwealth
/wiki/Lochmantle	Lochmantle	138.13:-330.04	No record
/wiki/Lockdale	Lockdale	40.26:2.61	No record
/wiki/Lockton	Lockton	-134.30:-433.41	Magistracy of Canopus
/wiki/Loeches	Loeches	-74.39:-202.58	Free Worlds League
/wiki/Logan_Prime	Logan Prime	-484.78:-228.76	Lothian League
/wiki/Logan%27s_Land	Logan's Land	323.66:-356.68	Taurian Concordat
/wiki/Logandale	Logandale	143.19:-35.98	Federated Suns
/wiki/Logres	Logres	-317.67.:176.90	No record
/wiki/Loikaw	Loikaw	727.62:203.96	No record
/wiki/Lokoja	Lokoja	-379.62:434.30	No record
/wiki/Lonaconing	Lonaconing	257.97:374.51	Draconis Combine
/wiki/Londerholm	Londerholm	-43.25:1858.27	Clans
/wiki/Lone_Star	Lone Star	-4.63:50.80	No record
/wiki/Loongana	Loongana	-294.46:-110.15	Free Worlds League
/wiki/Loparri	Loparri	528.00:125.03	Outworlds Alliance
/wiki/Lopez	Lopez	-37.72:-332.75	Free Worlds League
/wiki/Lordinax	Lordinax	-469.82:-172.91	Lothian League
/wiki/Loric	Loric	-230.18:-39.09	Lyran Commonwealth
/wiki/Lorkdal	Lorkdal	421.01:-343.75	No record
/wiki/Lost	Lost	-415.29:252.44	Lyran Commonwealth
/wiki/Lothair	Lothair	266.23:-337.13	No record
/wiki/Lothan	Lothan	-9.84:220.71	Draconis Combine
/wiki/Lothario	Lothario	-474.39:-185.73	Lothian League
/wiki/Lovinac	Lovinac	-29.21:390.28	Draconis Combine
/wiki/Loxley	Loxley	-312.09:225.67	Lyran Commonwealth
/wiki/Loyalty	Loyalty	-226.51:-145.59	Free Worlds League
/wiki/Loysville	Loysville	291.82:319.99	Draconis Combine
/wiki/Luanda	Luanda	-368.13:370.72	No record
/wiki/Lucerne	Lucerne	231.86:12.36	Federated Suns
/wiki/Lucianca	Lucianca	-96.87:164.49	Lyran Commonwealth
/wiki/Luckla	Luckla	-53.58.94:-227.17	No record
/wiki/Lucknow	Lucknow	72.93:-339.49	No record
/wiki/Luderitz	Luderitz	483.22:-398.62	No record
/wiki/Ludwig	Ludwig	162.06:76.98	Draconis Combine
/wiki/Ludwigshafen	Ludwigshafen	-242.56:283.99	Lyran Commonwealth
/wiki/Lukla	Lukla	-53.58:-227.17	No record
/wiki/Lum	Lum	4.73:1743.65	Clans
/wiki/Lummatii	Lummatii	-487.19:-205.01	Lothian League
/wiki/Lungdo	Lungdo	-82.67:-122.62	Free Worlds League
/wiki/Lurgatan	Lurgatan	-20.15:-333.25	Free Worlds League
/wiki/Lushann	Lushann	449.62:140.81	Outworlds Alliance
/wiki/Luthien	Luthien	167.62:250.49	Draconis Combine
/wiki/Luxani	Luxani	-268.66:-418.03	No record
/wiki/Luxen	Luxen	-102.54:-493.87	Magistracy of Canopus
/wiki/Luzerne	Luzerne	124.32:351.79	Draconis Combine
/wiki/Lyceum	Lyceum	428.57:75.96	Federated Suns
/wiki/Lynchburg	Lynchburg	340.72:-128.14	No record
/wiki/Lyndon	Lyndon	-127.37:197.56	Lyran Commonwealth
/wiki/Lynn	Lynn	-753.69:678.40	No record
/wiki/Lyons	Lyons	-23.01:38.72	Lyran Commonwealth
/wiki/Lyreton	Lyreton	58.98:-423.68	No record
/wiki/Le%C3%B3n	León	-683.40:1094.89	No record
/wiki/L%C3%BCbeck	Lübeck	-695.15:811.75	No record
/wiki/Ma%27anshan	Ma'anshan	-388.74:274.61	Lyran Commonwealth
/wiki/Machapuchre	Machapuchre	-321.00:420.37	No record
/wiki/Machida	Machida	-218.16:337.81	Lyran Commonwealth
/wiki/Macintosh	Macintosh	358.51:-264.98	Federated Suns
/wiki/Mackenzie	Mackenzie	-275.54:-207.89	Free Worlds League
/wiki/Mackolla	Mackolla	637.58:-110.13	No record
/wiki/Macksburg	Macksburg	276.33:341.68	Draconis Combine
/wiki/MacLeod%27s_Land	MacLeod's Land	169.35:-389.83	Taurian Concordat
/wiki/Macomb	Macomb	341.47:-20.21	Federated Suns
/wiki/Maderas	Maderas	-347.10:-114.11	Free Worlds League
/wiki/Madiun	Madiun	-400.14:-37.00	Lyran Commonwealth
/wiki/Madras	Madras	70.51:-327.57	Capellan Confederation
/wiki/Maestu	Maestu	-35.36:288.91	Lyran Commonwealth
/wiki/Maharet	Maharet	147.92:-234.69	No record
/wiki/Mahone	Mahone	-232.75:309.24	Lyran Commonwealth
/wiki/Maia	Maia	214.54:-323.16	Federated Suns
