!System;X;Y;3025
Clayborne II;-405,913;-79,963;Circinus Federation
Harlez;-510,429;147,614;No record
Heidelburg;-301,157;508,422;No record
Hunter's Paradise;-599,964;133,613;No record
Ichmandu;-82,899;525,212;No record
Jápminboddu;-220,275;510,011;No record
Jardangal;-546,017;290,188;No record
Lokoja;-379,616;434,301;No record
Malacca;-493,800;150,938;No record
Malaga;-489,668;305,298;No record
Megiddo;-507,427;344,481;No record
Melilla;-530,983;213,025;No record
Naco;-522,162;232,813;No record
Naikongzu;527,113;360,780;No record
New Ålborg;-112,262;447,541;No record
Otisberg;-486,472;125,070;Independent world
Parvan;-465,129;142,848;No record
Quelimane;-471,116;380,655;No record
Salisberg;-315,421;454,769;No record
Slewis;-475,363;216,569;Independent world
Svalstad;-298,045;433,058;No record
Synsstad;-446,895;251,381;No record
Taran's World;-59,948;505,527;No record
Tatopani;-475,174;-7,043;No record
Tordenskjold;-231,688;544,393;No record
Várri;-266,421;480,201;No record
Viroflay;-569,837;177,964;No record
Zinal;-515,490;110,026;No record
Pharos;-126,484;-785,303;Independent world
Alfirk;588,602;454,172;Independent world
All Dawn;-459,307;154,018;Independent world
Ambrose;-226,176;427,523;No record
Pillory;-432,787;276,444;No record
Antallos (Port Krin);463,228;281,417;Independent world
Arlanda;-300,534;380,651;No record
Astrokaszy;-290,632;-315,408;Independent world
Scauld;-432,673;306,258;No record
Awyron;-265,180;411,661;No record
Battaraigi;-193,914;495,747;No record
Beowulf;-124,146;507,223;No record
Blackstone;-123,877;473,522;Oberon Confederation
Botany Bay;-177,828;483,083;Morgraine's Valkyrate
Butte Hold;-100,816;462,398;Independent world
Caldarium;-444,773;234,442;Independent world
Calvados;-459,055;-6,629;No record
Cooperland;567,720;-266,091;No record
Delagoa;-431,528;360,363;No record
Detroit;19,150;-452,551;Independent world
Brank;-462,404;290,917;No record
Elissa;-39,048;483,083;Elysian Fields
Erewhon;-185,854;445,857;Morgraine's Valkyrate
Von Strang's World;-160,065;515,891;Independent world
Far Reach;-216,873;567,699;No record
Farhome;516,501;-613,233;Independent world
Frobisher;-370,187;-469,947;Independent world
Gabenstad;-343,633;404,217;No record
Gillfillan's Gold;-475,372;113,176;Independent world
Gotterdammerung;-179,596;465,608;Morgraine's Valkyrate
Gustrell;-66,621;466,650;Oberon Confederation
Gwynedd;-276,407;459,462;No record
Haggard;-477,067;59,406;No record
Helduza;-518,076;279,196;No record
Herbania;-276,337;393,051;No record
Herotitus;58,729;-430,110;Independent world
Baltazar III;-440,091;-59,547;Circinus Federation
Randis IV;621,542;-342,980;Independent world
Inner Surge;-471,848;321,894;No record
Diedre's Den;-417,614;-62,530;Circinus Federation
Iron Land;-88,314;445,546;No record
Knutstad;349,391;481,245;No record
Lackhove;-166,222;444,215;Morgraine's Valkyrate
Lande;-502,780;73,445;No record
Last Chance;-159,788;477,135;Morgraine's Valkyrate
Jibbet;-412,162;326,432;No record
Ferreusvirgo;-439,431;334,980;No record
Machapuchre;-321,002;420,347;No record
Mearra;-245,965;502,420;No record
Meghy;-518,678;156,816;No record
Melville;-303,627;405,768;No record
Merlynpede;-475,507;96,726;No record
Micanos (Mica II, V, VII);679,862;17,150;Independent world
Midden;-290,751;-590,141;Independent world
Milvano;-463,101;20,389;No record
New Sierra;825,554;76,704;Independent world
New St. Andrews;-513,029;-107,970;Independent world
Nightwish;-446,895;4,260;No record
Niops;-374,013;-263,173;Independent world
Novo Franklin;667,892;61,542;Independent world
Veil;-449,954;307,611;No record
Paulus Prime;-73,035;480,162;Oberon Confederation
Radulov (Tanis 2600+);-57,275;1.601,903;Clans
Rosetta;-462,868;226,327;No record
RWR Outpost #27;-752,587;444,481;Independent world
Rypful;-506,039;367,019;No record
Santander V;77,800;481,099;Independent world
Sentarus;-220,452;523,320;No record
Garotte;-456,510;261,635;No record
Shalaine;-529,321;129,210;No record
Sialkot;-487,844;237,511;No record
Sidon;-465,196;183,866;No record
Spencer;5,522;-489,476;Independent world
St. Andreas;-582,166;-365,522;Independent world
St. Jean;-467,052;1.065,172;Independent world
Star's End;-83,244;432,154;Independent world
Ubangi;-383,648;412,593;No record
Union of Samoyedic Colonies;-895,422;34,775;Independent world
Valladolid;-556,328;200,497;No record
Vannes;-167,474;548,318;No record
Vargtass;-236,652;467,498;No record
Viluisk;-437,338;345,102;No record
Waypoint;-489,177;183,055;Independent world
Waypoint 531;-741,976;1.348,150;Independent world
Windhoek;-349,225;442,365;No record
Wingzar;-465,853;130,314;No record
Zanbasa;-316,661;458,801;No record
Zefri;-490,406;238,303;No record
Zertarum;-135,536;460,178;No record
Reykavis;-418,980;-200,614;Illyrian Palatinate
Trasjkis;-434,348;-191,899;Illyrian Palatinate
Trondheimal;-424,256;-187,770;Illyrian Palatinate
Illyria;-439,228;-178,110;Illyrian Palatinate
Ålborg;552,551;499,127;No record
Hamar;591,896;495,130;No record
Hofn;600,099;545,503;No record
Trondheim (Periphery);576,252;526,423;No record
Afleir;-51,281;-2,977;No record
Lambrecht;13,435;57,597;Draconis Combine
Alchiba;-67,732;1,767;Lyran Commonwealth
Alcor;-74,708;28,904;Lyran Commonwealth
Alioth;-58,940;13,908;Lyran Commonwealth
Alkalurops;-35,935;45,191;Lyran Commonwealth
Alphecca;-46,790;61,987;Lyran Commonwealth
Alrakis;-19,908;81,891;Draconis Combine
Carsphairn;-96,168;38,985;Lyran Commonwealth
Cor Caroli;-62,301;15,463;Lyran Commonwealth
Denebola;-37,843;-1,621;Disputed World
Dromini;-20,939;66,122;Draconis Combine
Gacrux;-86,503;10,720;Lyran Commonwealth
Galatea;-53,775;34,077;Lyran Commonwealth
Haddings;-44,033;13,933;No record
Kessel;-13,136;83,708;Draconis Combine
La Blon;-31,803;72,852;Lyran Commonwealth
Lipton;-33,864;6,414;Lyran Commonwealth
Menkent;-38,289;22,951;Lyran Commonwealth
Milton;-64,371;2,798;Lyran Commonwealth
Mizar;-54,548;20,628;Lyran Commonwealth
Moore;5,683;64,061;Draconis Combine
Muphrid;-27,402;15,207;Lyran Commonwealth
Nusakan;-34,772;43,290;Lyran Commonwealth
Chara;-29,214;6,414;Lyran Commonwealth
Phecda;-74,451;-1,595;Lyran Commonwealth
Rigil Kentarus;-2,852;2,540;Lyran Commonwealth
Skondia;-31,803;55,527;Lyran Commonwealth
Summer;-44,468;26,058;Lyran Commonwealth
Syrma;-57,920;39,147;Lyran Commonwealth
New Earth;-12,415;3,055;Lyran Commonwealth
Thorin;-23,526;7,961;Lyran Commonwealth
Unukalhai;-46,273;69,750;Lyran Commonwealth
Vindemiatrix;-100,411;26,388;Lyran Commonwealth
Wyatt;-67,260;-8,337;Lyran Commonwealth
Zaniah;-102,597;7,740;Lyran Commonwealth
Zavijava;-31,803;-0,304;Lyran Commonwealth
Zebebelgenubi;-52,221;47,517;Lyran Commonwealth
Zollikofen;-28,959;19,339;Lyran Commonwealth
Zosma;-50,158;-10,386;Free Worlds League
Skye;-57,009;51,376;Lyran Commonwealth
Accrington;-10,088;144,968;Lyran Commonwealth
Auldhouse;-51,012;139,198;Lyran Commonwealth
Baxter;-31,288;112,658;Lyran Commonwealth
Cebalrai;-8,289;119,379;Draconis Combine
Corridan;-38,014;121,453;Lyran Commonwealth
Dalkeith;-26,400;157,711;Lyran Commonwealth
Eaglesham;-33,349;134,632;Lyran Commonwealth
Konstance;-20,166;96,371;Draconis Combine
Phalan;-19,908;134,372;Lyran Commonwealth
Sakhalin (LC);-24,041;151,687;Lyran Commonwealth
Shionoha;-5,704;134,377;Draconis Combine
Symington;-38,521;147,812;Lyran Commonwealth
Yed Posterior;-44,212;119,119;Lyran Commonwealth
Kannon;-11,930;124,441;No record
Catroxx;-90,857;-36,364;No record
Gniezno;-127,550;-22,018;No record
Algorab;-114,838;13,767;Lyran Commonwealth
Alkes;-114,781;-30,813;Free Worlds League
Aquileia;-88,444;-27,883;No record
Caledonia;-121,025;37,179;Lyran Commonwealth
Canonbie;-122,017;67,163;Lyran Commonwealth
Fianna;-141,443;20,628;Lyran Commonwealth
Hesperus;-123,603;46,734;Lyran Commonwealth
Kalidasa;-105,763;-23,051;Free Worlds League
Lamon;-132,325;33,295;Lyran Commonwealth
New Hope;-113,194;-32,874;Free Worlds League
New Kyoto;-125,729;11,811;Lyran Commonwealth
Pardeau;-149,634;-5,173;No record
Rochelle;-113,791;-15,815;Free Worlds League
Solaris;-122,316;-7,025;Lyran Commonwealth
Uhuru;-139,065;-12,459;Free Worlds League
Rahne;-141,926;9,284;Lyran Commonwealth
Alkaid;-94,096;47,002;Lyran Commonwealth
Balkan;-32,847;85,031;No record
Carnwath;-63,082;82,416;Lyran Commonwealth
Carstairs;-77,040;139,279;Lyran Commonwealth
Chaffee;-95,395;82,416;Lyran Commonwealth
Eaton;-80,915;112,658;Lyran Commonwealth
Edasich;-96,423;120,664;Lyran Commonwealth
Freedom;-64,275;107,739;Lyran Commonwealth
Gladius;-95,911;71,810;Lyran Commonwealth
Glengarry;-76,782;76,984;Lyran Commonwealth
Izar;-59,981;97,402;Lyran Commonwealth
Kimball;-35,677;99,733;Draconis Combine
Kirkcaldy;-96,423;127,126;Lyran Commonwealth
Kochab;-68,245;62,502;Lyran Commonwealth
Komephoros;-34,132;91,971;Draconis Combine
Laiaka;-100,609;54,238;Lyran Commonwealth
Laurieston;-106,555;93,527;Lyran Commonwealth
Marfik;-40,604;97,664;Disputed World
Nekkar;-93,579;96,371;Lyran Commonwealth
Ryde;-45,356;91,722;Lyran Commonwealth
Seginus;-82,360;62,765;Lyran Commonwealth
Whittington;-106,267;106,457;Lyran Commonwealth
Yed Prior;-62,042;124,024;Lyran Commonwealth
Zebeneschamali;-77,811;90,165;Lyran Commonwealth
Alexandria (LC);-57,639;115,993;Lyran Commonwealth
Annwyn;-297,183;71,295;No record
Aquavita;-296,538;59,907;No record
Andiron;-424,484;-47,393;Circinus Federation
Janina;-446,611;173,838;No record
Kerman;-466,194;200,830;No record
Marisura;-434,847;207,400;No record
Myrrdin;-388,534;62,774;No record
Nichol's Rest;-265,873;69,612;No record
Stellaris;-300,271;105,711;No record
Tylarzka;-294,391;-16,812;No record
Abejorral;-299,341;127,388;Lyran Commonwealth
Aberystwyth;-430,967;58,633;Lyran Commonwealth
Abramkovo;-330,860;-28,739;Lyran Commonwealth
Acrux;-352,026;40,745;Lyran Commonwealth
Aiguebelle;-384,879;101,539;Lyran Commonwealth
Akfata;-381,799;176,248;Lyran Commonwealth
Al Jafr;-412,829;12,108;Lyran Commonwealth
Albion (LC);-284,426;143,518;No record
Alekseyvka;-403,504;183,741;Lyran Commonwealth
Althastan;-432,453;-26,150;Lyran Commonwealth
Amminadav;-411,245;199,515;Lyran Commonwealth
Ayacucho;-403,306;52,938;Lyran Commonwealth
Batajnica;-369,912;118,349;Lyran Commonwealth
Biloela;-351,280;-12,710;Lyran Commonwealth
Binyang;-370,409;21,414;Lyran Commonwealth
Bobruisk;-336,189;-15,482;Lyran Commonwealth
Buena;-400,433;35,625;Lyran Commonwealth
Calafell;-366,542;130,232;Lyran Commonwealth
Cardff;-377,873;-5,998;No record
Carlisle;-304,983;88,880;Lyran Commonwealth
Champadanga;-381,806;216,314;Lyran Commonwealth
Chiavenna;-380,518;88,355;Lyran Commonwealth
Ciampino;-331,454;166,945;Lyran Commonwealth
Coldbrook;-421,851;126,358;Lyran Commonwealth
Cruz Alta;-436,915;20,632;Lyran Commonwealth
Czarvowo;-317,480;61,477;Lyran Commonwealth
Danxian;-347,412;17,271;Lyran Commonwealth
Duantia;-339,997;57,921;No record
Duran;-263,156;144,710;Lyran Commonwealth
Ellijay;-334,034;7,708;Lyran Commonwealth
Enders Cluster;-447,223;69,227;Lyran Commonwealth
Enzesfled;-380,510;128,941;Lyran Commonwealth
Etiler;-378,230;198,997;Lyran Commonwealth
Ferihegy;-390,124;161,510;Lyran Commonwealth
Finsterwalde;-289,827;17,796;Lyran Commonwealth
Firenze;-401,729;134,377;Lyran Commonwealth
Florida;-426,806;73,885;Lyran Commonwealth
Halifax;-440,980;128,944;Lyran Commonwealth
Herzberg;-309,947;21,414;Lyran Commonwealth
Hinckley;-452,377;98,703;Lyran Commonwealth
Huesta;-431,954;34,134;No record
Ilzra;-397,863;2,286;Lyran Commonwealth
Inchicore;-362,372;7,443;Lyran Commonwealth
Jatznik;-302,218;191,495;Lyran Commonwealth
Kamenz;-311,151;-4,360;Lyran Commonwealth
Karkkila;-433,743;90,686;Lyran Commonwealth
Kaumberg;-387,844;144,452;Lyran Commonwealth
Kelang;-357,227;200,803;Lyran Commonwealth
Khon Kaen;-384,383;-46,309;Lyran Commonwealth
Kitopler;-427,833;100,084;No record
Kladnitsa;-414,109;128,682;Lyran Commonwealth
Kostinbrod;-374,869;157,895;Lyran Commonwealth
Kvistgard;-332,438;151,946;Lyran Commonwealth
Lancaster;-268,309;110,327;Lyran Commonwealth
Langhorne;-429,085;228,466;Lyran Commonwealth
Loburg;-324,716;10,294;Lyran Commonwealth
Madiun;-400,439;-36,745;Lyran Commonwealth
Mahrah;-417,558;214,685;No record
Maisons;-346,127;4,346;Lyran Commonwealth
Marsalle;-333,969;25,180;No record
Mercedes;-392,711;112,143;Lyran Commonwealth
Mezzana;-357,524;84,740;Lyran Commonwealth
Minderoo;-255,625;155,048;Lyran Commonwealth
Morrigan;-333,150;71,818;No record
New India;-458,313;47,517;Lyran Commonwealth
Noisiel;-308,362;148,073;Lyran Commonwealth
Novara;-366,330;115,646;Lyran Commonwealth
Nuelson Minor;-345,717;171,896;No record
Nuneaton;-335,520;141,867;Lyran Commonwealth
Ormstown;-438,887;193,565;Lyran Commonwealth
Pencader;-350,486;-52,774;Lyran Commonwealth
Penobscot;-332,942;-45,795;Lyran Commonwealth
Pocologan;-422,147;166,162;Lyran Commonwealth
Poulsbo;-375,354;-63,641;Lyran Commonwealth
Premana;-366,536;61,473;Lyran Commonwealth
Quilino;-323,626;154,536;Lyran Commonwealth
Qurayyat;-403,504;225,102;Lyran Commonwealth
Radostov;-308,163;43,904;Lyran Commonwealth
Rajkot;-374,562;-21,248;Lyran Commonwealth
Rapla;-411,541;83,452;Lyran Commonwealth
Reese Station;-292,595;170,817;Lyran Commonwealth
Revivim;-403,306;18,309;Lyran Commonwealth
Rijeka;-338,880;95,341;Lyran Commonwealth
Rosice;-279,223;52,943;Lyran Commonwealth
Sapienza;-418,479;145,228;Lyran Commonwealth
Sappir;-367,622;218,654;Lyran Commonwealth
Sarikavak;-425,743;8,291;Lyran Commonwealth
Shahr Kord;-431,463;-11,298;Lyran Commonwealth
Sierpc;-288,274;43,928;Lyran Commonwealth
Smolnik;-253,345;110,841;Lyran Commonwealth
Son Hoa;-421,047;-36,494;Lyran Commonwealth
Stanley;-413,821;110,846;Lyran Commonwealth
Stantsiya;-392,711;-23,049;Lyran Commonwealth
Stardawn;-335,144;112,576;No record
Starshine;-373,714;-37,188;No record
Stirling;-424,175;179,243;No record
Tapihue;-293,693;186,333;Lyran Commonwealth
Teyvareb;-413,621;-13,999;Lyran Commonwealth
Timbiqui;-333,734;-59,235;Lyran Commonwealth
Timbuktu;-446,638;154,763;Lyran Commonwealth
Tiruppur;-306,073;162,799;Lyran Commonwealth
Triesting;-350,486;189,435;Lyran Commonwealth
Ukunela;-282,640;85,277;No record
Urjala;-417,777;69,492;Lyran Commonwealth
Valabhi;-414,699;239,659;No record
Valloire;-384,098;39,902;Lyran Commonwealth
Venaria;-396,071;83,964;Lyran Commonwealth
Vendrell;-315,896;125,842;Lyran Commonwealth
Vermezzo;-361,675;162,296;Lyran Commonwealth
Viborg;-465,254;80,087;Lyran Commonwealth
Vihtijarvi;-354,452;146,518;Lyran Commonwealth
Virtue;-368,922;176,253;Lyran Commonwealth
Wiltshire;-439,196;143,157;Lyran Commonwealth
York;-279,411;114,729;Lyran Commonwealth
Zaprudy;-320,058;92,758;Lyran Commonwealth
Zdice;-311,952;-24,363;Lyran Commonwealth
Zuhbehr;-351,883;-38,226;No record
Alarion;-319,706;138,602;Lyran Commonwealth
Pain;-408,667;349,654;No record
Elba;-418,221;302,556;No record
Fjernet;-397,004;248,388;No record
Luanda;-368,133;370,723;No record
Manx;-182,045;317,003;No record
The Rack;-400,859;370,983;No record
Vulture's Nest;-241,637;416,975;No record
Abbadiyah;-317,967;246,551;Lyran Commonwealth
Aboukir;-419,964;287,637;No record
Abushiri;-267,585;326,475;No record
Adelaide;-250,471;315,316;Lyran Commonwealth
Anembo;-288,729;314,793;Lyran Commonwealth
Annunziata;-240,171;358,742;Lyran Commonwealth
Arluna;-281,493;333,921;Lyran Commonwealth
Australia;-304,298;289,472;Lyran Commonwealth
Babaeski;-137,586;307,817;Lyran Commonwealth
Baggville;-308,210;330,433;No record
Barcelona;-204,780;411,468;Lyran Commonwealth
Baryshevo;-350,486;235,443;Lyran Commonwealth
Bayis II;-254,159;166,531;No record
Beta Regulus II;-201,451;276,407;No record
Biegga;-189,757;382,354;No record
Biuque;-223,115;245,005;Lyran Commonwealth
Black Earth;-180,395;393,639;Lyran Commonwealth
Blackjack;-156,905;364,430;Lyran Commonwealth
Blue Hole;-186,646;348,664;Lyran Commonwealth
Blumenort;-208,842;296,446;Lyran Commonwealth
Brooloo;-267,032;284,556;Lyran Commonwealth
Bucklands;-326,196;330,561;Lyran Commonwealth
Caledea;-283,323;215,575;No record
Canal;-377,634;307,298;Lyran Commonwealth
Chahar;-198,534;340,642;Lyran Commonwealth
Chapultepec;-240,361;343,486;Lyran Commonwealth
Chhaprauli;-346,127;219,417;Lyran Commonwealth
Clermont;-209,941;352,538;Lyran Commonwealth
Gulf Breeze;-304,289;203,387;Lyran Commonwealth
Conley's Patch;-220,211;205,816;No record
Deia;-176,045;303,685;Lyran Commonwealth
Ellengurg;-297,549;259,478;Lyran Commonwealth
Elume;-372,480;331,077;Lyran Commonwealth
Engadine;-351,280;354,868;Lyran Commonwealth
Eutin;-222,818;150,133;Lyran Commonwealth
Ewanrigg;-330,860;287,400;Lyran Commonwealth
Gatineau;-242,449;296,964;Lyran Commonwealth
Goat Path;-154,338;353,569;Lyran Commonwealth
Goetville;-261,373;263,876;Lyran Commonwealth
Great X;-184,360;287,911;Lyran Commonwealth
Greenlaw;-227,474;159,438;Lyran Commonwealth
Guatavita;-286,449;238,027;Lyran Commonwealth
Hood IV;-269,113;369,338;Lyran Commonwealth
Horneburg;-225,394;166,940;Lyran Commonwealth
Hot Springs;-170,584;367,787;Lyran Commonwealth
Howick;-343,838;315,833;Lyran Commonwealth
Inarcs;-295,180;337,543;Lyran Commonwealth
Incukalns;-201,110;212,952;Lyran Commonwealth
Issaba;-406,387;265,426;Lyran Commonwealth
Jerangle;-318,176;355,385;Lyran Commonwealth
Jesenice;-266,861;347,423;Lyran Commonwealth
Jorvikland;-210,488;307,656;No record
Khartoum;-328,778;273,961;Lyran Commonwealth
Kikuyu;-203,689;366,491;Lyran Commonwealth
Kolovraty;-241,163;372,182;Lyran Commonwealth
Kooken's Pleasure Pit;-165,238;345,818;Lyran Commonwealth
Kowloon;-292,603;367,020;Lyran Commonwealth
Krievci;-225,402;227,168;Lyran Commonwealth
Krung Thep;-369,606;235,440;Lyran Commonwealth
Kwangchowwang;-253,353;333,408;Lyran Commonwealth
Kwangjong-ni;-398,535;281,393;Lyran Commonwealth
Lost;-415,294;252,444;Lyran Commonwealth
Loxley;-312,318;224,063;Lyran Commonwealth
Ludwigshafen;-242,749;281,968;Lyran Commonwealth
Ma'anshan;-389,041;272,662;Lyran Commonwealth
Machida;-218,159;337,806;Lyran Commonwealth
Mahone;-232,935;307,046;Lyran Commonwealth
Main Street;-377,933;351,506;Lyran Commonwealth
Mandaoaaru;-304,992;307,561;Lyran Commonwealth
Medellin;-240,957;325,139;Lyran Commonwealth
Melissia;-222,792;346,996;Lyran Commonwealth
Millerton;-343,250;285,329;Lyran Commonwealth
Miquelon;-285,855;300,837;Lyran Commonwealth
Mississauga;-224,909;294,635;Lyran Commonwealth
Mkuranga;-160,780;317,382;Lyran Commonwealth
Mogabouti;-365,661;384,661;No record
Mogyorod;-214,005;377,100;Lyran Commonwealth
Montsegur;-253,087;383,132;No record
Moriguchi;-365,254;290,245;Lyran Commonwealth
Neerabup;-339,188;333,668;Lyran Commonwealth
New Capetown;-252,057;260,773;Lyran Commonwealth
Newtown Square;-228,268;393,123;Lyran Commonwealth
Niangol;-374,275;242,936;Lyran Commonwealth
Nouasseur;-351,270;262,321;Lyran Commonwealth
Pangkalan;-249,288;364,973;Lyran Commonwealth
Parakoila;-132,333;322,815;Lyran Commonwealth
Pasig;-165,232;332,632;Lyran Commonwealth
Pobeda;-244,820;189,173;Lyran Commonwealth
Prydain;-269,754;247,101;No record
Qanatir;-377,138;256,899;Lyran Commonwealth
Qarahta;-336,016;226,910;Lyran Commonwealth
Recife;-286,656;274,218;Lyran Commonwealth
Richvale;-275,843;175,209;Lyran Commonwealth
Roadside;-185,056;368,820;Lyran Commonwealth
Sabhal Mòr Ostaig;-253,540;237,280;No record
Santana;-198,832;258,445;Lyran Commonwealth
Saravan;-274,265;186,074;Lyran Commonwealth
Sargasso;-216,871;268,268;Lyran Commonwealth
Storfors;-312,328;201,061;Lyran Commonwealth
Strandfontein;-335,026;302,912;Lyran Commonwealth
Swartklip;-359,802;329,018;Lyran Commonwealth
Tainjin;-365,048;273,441;Lyran Commonwealth
Tangua;-307,363;271,885;Lyran Commonwealth
Timehri;-261,075;297,219;Lyran Commonwealth
Timkovichi;-198,246;246,040;Lyran Commonwealth
Trentham;-310,742;342,974;Lyran Commonwealth
Tsarahavana;-353,152;301,610;Lyran Commonwealth
Tsinan;-243,235;206,489;Lyran Commonwealth
Upano;-219,448;192,276;Lyran Commonwealth
Vorzel;-235,009;180,125;Lyran Commonwealth
Willunga;-333,734;345,303;Lyran Commonwealth
Windsor;-277,142;274,992;Lyran Commonwealth
Winter;-299,333;350,462;Lyran Commonwealth
Wrociaw;-211,220;240,605;Lyran Commonwealth
Wypoute;-335,572;369,170;No record
Yeguas;-160,660;281,747;Lyran Commonwealth
Zanderij;-178,124;265,428;Lyran Commonwealth
Zhongshan;-206,564;323,325;Lyran Commonwealth
Zwipadze;-338,394;262,582;Lyran Commonwealth
Coventry;-257,862;221,263;Lyran Commonwealth
Lintz;-172,135;138,445;No record
Warrumbungle;-194,159;195,280;No record
Alma Alta;-183,568;186,071;Lyran Commonwealth
Apostica;-59,712;155,306;Lyran Commonwealth
Arc-Royal;-170,389;226,576;Lyran Commonwealth
Arcturus;-78,068;174,436;Lyran Commonwealth
Atocongo;-170,880;245,262;Lyran Commonwealth
Aur;-146,796;134,372;Lyran Commonwealth
Bountiful Harvest;-137,281;261,032;Lyran Commonwealth
Breukelen;-88,149;141,349;Lyran Commonwealth
Callisto;-156,589;123,798;Lyran Commonwealth
Cameron (LC);-172,970;167,203;Lyran Commonwealth
Vaj;-128,468;160,226;Lyran Commonwealth
Cumbres;-154,031;201,831;Lyran Commonwealth
Dukambia;-181,990;213,726;Lyran Commonwealth
Enkoping;-136,785;103,607;Lyran Commonwealth
Eschenberg;-149,407;181,546;No record
Esteros;-157,657;268,588;Lyran Commonwealth
Forkas;-211,229;159,967;Lyran Commonwealth
Garrison;-103,187;180,382;Lyran Commonwealth
Gibbs;-201,110;157,892;Lyran Commonwealth
Ginestra;-110,619;163,323;Lyran Commonwealth
Grunwald;-97,456;203,129;Lyran Commonwealth
Halmyre Deans;-125,884;98,175;Lyran Commonwealth
Hamilton (LC);-150,760;222,000;Lyran Commonwealth
Hillerod;-128,261;141,864;Lyran Commonwealth
Kandersteg;-120,727;227,948;Lyran Commonwealth
Kockengen;-111,711;150,398;Lyran Commonwealth
Leganes;-77,819;160,226;Lyran Commonwealth
Lucianca;-96,940;163,323;Lyran Commonwealth
Lyndon;-127,475;196,156;Lyran Commonwealth
Mesa Verde;-136,495;116,537;Lyran Commonwealth
New Exford;-137,281;243,193;Lyran Commonwealth
Odessa;-120,727;185,545;Lyran Commonwealth
Pherkad;-142,138;170,817;Lyran Commonwealth
Porrima;-113,987;139,279;Lyran Commonwealth
Summit;-116,865;209,591;Lyran Commonwealth
Surcin;-91,252;197,371;Lyran Commonwealth
Svinngarn;-131,829;110,841;Lyran Commonwealth
Tetersen;-203,192;144,710;Lyran Commonwealth
Veckholm;-116,071;124,024;Lyran Commonwealth
Westerstede;-207,554;170,044;Lyran Commonwealth
Tharkad;-212,999;151,773;Lyran Commonwealth
Donegal;-182,405;159,288;Lyran Commonwealth
Aigle;-234,767;-19,069;No record
Dresden;-202,799;81,307;No record
McKellan;-225,061;74,026;No record
Arcadia (LC);-186,342;-8,057;Lyran Commonwealth
Arganda;-154,824;36,138;Lyran Commonwealth
Aristotle;-183,568;65,091;Lyran Commonwealth
Bjornlunda;-149,967;88,354;Lyran Commonwealth
Bolan;-277,973;5,192;Lyran Commonwealth
Chukchi;-180,694;90,425;Lyran Commonwealth
Ciotat;-154,626;74,397;Lyran Commonwealth
Clinton;-165,923;53,979;Lyran Commonwealth
Colinas;-157,399;107,998;Lyran Commonwealth
Dagda;-225,943;101,604;No record
Dar-es-Salaam;-194,866;13,391;Lyran Commonwealth
Drosendorf;-258,995;41,312;Lyran Commonwealth
Eidsfoss;-153,536;58,886;Lyran Commonwealth
Eilenburg;-220,240;19,339;Lyran Commonwealth
Ford;-191,298;-29,514;Lyran Commonwealth
Gallery;-198,236;108,266;Lyran Commonwealth
Giausar;-207,850;-26,411;Lyran Commonwealth
Gienah;-183,072;-12,971;Lyran Commonwealth
Graz;-216,681;126,890;No record
Gypsum;-281,491;26,058;Lyran Commonwealth
Halfway;-252,553;86,034;Lyran Commonwealth
Hollabrunn;-208,346;33,295;Lyran Commonwealth
Hyde;-162,356;2,540;Lyran Commonwealth
Jaumegarde;-140,651;98,175;Lyran Commonwealth
Kitzingen;-223,115;47,002;Lyran Commonwealth
Launam;-167,214;-12,456;Lyran Commonwealth
Loric;-230,350;-38,822;Lyran Commonwealth
Mariefred;-180,196;25,543;Lyran Commonwealth
Medzev;-255,427;46,734;Lyran Commonwealth
Nestor;-170,584;-25,895;Free Worlds League
Pressby;-215,295;-14,879;Lyran Commonwealth
Sarpsborg;-149,670;32,262;Lyran Commonwealth
Senftenberg;-208,842;7,961;Lyran Commonwealth
Soilihull;-188,224;46,219;Lyran Commonwealth
Thuban;-196,264;117,823;Lyran Commonwealth
Trent;-131,829;58,113;Lyran Commonwealth
Turinge;-160,572;96,887;Lyran Commonwealth
Uzhgorod;-213,996;56,825;Lyran Commonwealth
Zvolen;-243,532;49,063;Lyran Commonwealth
Zwenkau;-233,718;9,774;Lyran Commonwealth
Furillo;-137,266;78,255;Lyran Commonwealth
Fefferfer;17,144;203,222;No record
Chandler;47,037;207,265;Draconis Combine
Numki;49,098;201,061;Draconis Combine
Sulafat;48,334;184,257;Draconis Combine
Al Hillah;-25,374;178,710;Draconis Combine
Grumium;-4,923;186,846;Draconis Combine
Karbala;-23,783;196,668;Draconis Combine
Najha;35,666;211,136;Draconis Combine
Orestes;-26,121;167,591;Draconis Combine
Pilkhua;33,593;206,231;Draconis Combine
Rubigen;30,493;217,858;Draconis Combine
Tukayyid;-4,431;210,420;Draconis Combine
Dehgolan;5,425;198,997;Draconis Combine
Caldrea;33,853;193,307;Draconis Combine
Glenlivet;14,499;174,540;No record
Port Moseby;3,354;160,222;Lyran Commonwealth
Shirotori;18,082;189,692;Draconis Combine
Altenmarkt;13,692;223,805;Draconis Combine
Blue Diamond;-41,623;181,415;Lyran Commonwealth
Borghese;-79,282;210,528;Lyran Commonwealth
Carse;-15,777;239,059;Lyran Commonwealth
Crimond;-68,521;230,614;Lyran Commonwealth
Diosd;-2,343;230,527;Draconis Combine
Fatima;-31,294;175,727;Lyran Commonwealth
