SARNA.NET PATH	PLANET NAME	COORDINATES	SARNA.NET OVERHAUL PHASE	3025 AFFILIATION	REMARKS
/wiki/Harpster	Harpster	213.09:83.01	0	Federated Suns	
/wiki/Harris	Harris	-140.02:797.45	0	?	
/wiki/Harrow%27s_Sun	Harrow's Sun	261.65:71.56	0	Federated Suns	
/wiki/Harsefeld	Harsefeld	-17.83:-142.98	0	Free Worlds League	
/wiki/Hartshill	Hartshill	323.38:410.51	0	Draconis Combine	
/wiki/Harvest	Harvest	-62.05:375.29	2	Draconis Combine	
/wiki/Hassad	Hassad	-29.97:-161.76	0	Free Worlds League	
/wiki/Hassi_R%27mel	Hassi R'mel	288.52:280.85	0	Draconis Combine	
/wiki/Hastur	Hastur	-82.92:-405.20	0	No record	
/wiki/Haublan	Haublan	-500.59:580.34	0	?	
/wiki/Havdhem	Havdhem	183.14:186.87	0	Draconis Combine	
/wiki/Hawktor	Hawktor	450.40:-335.52	0	No record	
/wiki/Haynesville	Haynesville	454.85:80.15	0	Federated Suns	
/wiki/Hazeldean	Hazeldean	-408.95:-166.64	0	Free Worlds League	
/wiki/Hazelhurst	Hazelhurst	549.65:65.83	0	Federated Suns	
/wiki/Hean	Hean	74.63:-14.62	0	Federated Suns	
/wiki/Heart_Fjord	Heart Fjord	-135.16:-204.82	0	No record	
/wiki/Heathville	Heathville	-509.44:92.49	0	?	
/wiki/Hecheng	Hecheng	332.08:-268.14	0	Federated Suns	
/wiki/Hechnar	Hechnar	-16.81:-26.24	0	No record	
/wiki/Hector_(planet)	Hector (planet)	150.10:1755.47	0	Clan Ice Hellion	
/wiki/Hednesford	Hednesford	-365.66:-230.48	0	Free Worlds League	
/wiki/Hegel	Hegel	-239.69:127.05	0	No record	
/wiki/Heidelburg	Heidelburg	-300.92:512.04	0	?	
/wiki/Heiligendreuz	Heiligendreuz	3.35:277.83	2	Draconis Combine	
/wiki/Helduza	Helduza	-517.68:281.17	0	?	
/wiki/Helen	Helen	57.41:10.11	0	Federated Suns	
/wiki/Heliat	Heliat	124.16:-489.21	0	No record	
/wiki/Heligoland	Heligoland	86.00:-146.09	0	Capellan Confederation	
/wiki/Helios_(planet)	Helios (planet)	-367.96:-414.28	0	Unknown Planet	
/wiki/Helixmar	Helixmar	175.43:-204.53	0	No record	
/wiki/Hell%27s_Paradise	Hell's Paradise	-293.52:-66.33	0	No record	
/wiki/Helland	Helland	489.22:245.05	0	No record	
/wiki/Hellespont	Hellespont	235.35:-516.01	0	No record	
/wiki/Hellgate	Hellgate	39.21:1828.96	0	Clan Steel Viper	
/wiki/Hellos_Minor	Hellos Minor	-185.34:-182.25	0	Free Worlds League	
/wiki/Helm	Helm	-133.52:-58.61	0	Free Worlds League	
/wiki/Helsingfors	Helsingfors	143.60:153.81	0	Draconis Combine	
/wiki/Helvetica	Helvetica	-232.39:-575.50	0	No record	
/wiki/Hephzibah	Hephzibah	457.19:-168.74	0	Federated Suns	
/wiki/Herat_(FS)	Herat (FS)	?	0	No record	located close to Branzoll and Kluane
/wiki/Herbania	Herbania	-276.09:395.89	0	No record	
/wiki/Here	Here	-150.06:448.01	0	Lyran Commonwealth	
/wiki/Hergazil	Hergazil	643.33:131.45	0	No record	
/wiki/Hermagor	Hermagor	23.76:388.98	2	Draconis Combine	
/wiki/Herndon	Herndon	225.24:334.75	0	Draconis Combine	
/wiki/Herotitus	Herotitus	58.70:-433.17	0	Independent world	
/wiki/Herrmaz	Herrmaz	-241.20:-449.47	0	No record	
/wiki/Herzberg	Herzberg	-309.93:21.41	0	Lyran Commonwealth	
/wiki/Hesperus	Hesperus	-123.51:47.07	0	Lyran Commonwealth	
/wiki/Hexare	Hexare	30.99:-234.83	0	Capellan Confederation	
/wiki/Hiberius	Hiberius	-512.63:65.46	0	No record	
/wiki/Hibuarius	Hibuarius	-38.66:-413.67	0	No record	
/wiki/Hickok	Hickok	431.87:-5.00	0	Federated Suns	
/wiki/Highspire	Highspire	100.21:-120.03	0	Capellan Confederation	
/wiki/Hildaman	Hildaman	170.52:90.26	0	No record	
/wiki/Hillerod	Hillerod	-128.16:142.88	0	Lyran Commonwealth	
/wiki/Hinckley	Hinckley	-452.03:99.41	0	Lyran Commonwealth	
/wiki/Hindmarsh	Hindmarsh	-195.32:-273.65	0	Free Worlds League	
/wiki/Hiratsuka	Hiratsuka	-258.30:-255.19	0	Free Worlds League	
/wiki/Hirtshals	Hirtshals	-328.81:511.42	0	?	
/wiki/Hivrannee	Hivrannee	625.59:-6.03	0	Federated Suns	
/wiki/Hoard	Hoard	38.24:1865.31	0	Clans	
/wiki/Hobbs	Hobbs	255.19:-245.80	0	Federated Suns	
/wiki/Hobson	Hobson	214.04:-286.00	0	Federated Suns	
/wiki/Hoensbroek	Hoensbroek	484.92:-131.90	0	No record	
/wiki/Hoff	Hoff	263.97:36.92	0	Federated Suns	
/wiki/Hohenems	Hohenems	-18.36:348.40	2	Draconis Combine	
/wiki/Hollabrunn	Hollabrunn	-208.20:33.54	0	Lyran Commonwealth	
/wiki/Holloway	Holloway	64.83:-303.61	0	Capellan Confederation	
/wiki/Holmsbu	Holmsbu	57.67:441.91	0	Draconis Combine	
/wiki/Holt	Holt	-49.33:-103.66	0	Free Worlds League	
/wiki/Homam	Homam	146.19:52.28	0	Draconis Combine	
/wiki/Home	Home	-278.41:-165.15	0	Free Worlds League	
/wiki/Homer_(Clan)	Homer (Clan)	-90.83:1785.07	0	Clan Cloud Cobra /	
/wiki/Homestead	Homestead	57.85:-285.64	0	Capellan Confederation	
/wiki/Hongor	Hongor	389.77:316.53	0	Draconis Combine	
/wiki/Hongqiao	Hongqiao	-227.01:-234.33	0	Free Worlds League	
/wiki/Hood_IV	Hood IV	-268.90:371.97	0	Lyran Commonwealth	
/wiki/Hoonaar	Hoonaar	460.63:-264.98	0	Federated Suns	
/wiki/Horatius	Horatius	-439.37:-345.94	0	Marian Hegemony	
/wiki/Horneburg	Horneburg	-225.22:168.14	0	Lyran Commonwealth	
/wiki/Hornir%27s_Keep	Hornir's Keep	-258.17:-33.87	0	No record	
/wiki/Horsham	Horsham	155.23:-357.51	0	Federated Suns	
/wiki/Hortense	Hortense	487.66:-145.59	0	Federated Suns	
/wiki/Hot_Springs	Hot Springs	-170.46:370.42	0	Lyran Commonwealth	
/wiki/Housekarle	Housekarle	33.31:-278.85	0	Capellan Confederation	
/wiki/Howick	Howick	-343.58:318.10	0	Lyran Commonwealth	
/wiki/Howrah	Howrah	-219.58:-281.24	0	Free Worlds League	
/wiki/Hoyleton	Hoyleton	505.75:-52.11	0	Federated Suns	
/wiki/Hrafn	Hrafn	615.81:234.39	0	No record	
/wiki/Hsien	Hsien	5.68:-54.72	0	Capellan Confederation	
/wiki/Huaide	Huaide	376.60:288.67	0	Draconis Combine	
/wiki/Huan	Huan	304.53:98.88	0	Draconis Combine	
/wiki/Hudeiba	Hudeiba	-78.53:-287.43	0	Free Worlds League	
/wiki/Huesta	Huesta	-431.58:34.40	0	No record	
/wiki/Humansville	Humansville	552.49:-32.57	0	Federated Suns	
/wiki/Hun_Ho	Hun Ho	250.02:137.67	0	Draconis Combine	
/wiki/Hunan	Hunan	71.16:-96.63	0	Capellan Confederation	
/wiki/Hunter%27s_Paradise	Hunter's Paradise	-599.18:134.53	0	Periphery	
/wiki/Huntington	Huntington	-395.18:-188.00	0	Free Worlds League	
/wiki/Huntress	Huntress	48.08:1743.61	0	Clan Smoke Jaguar	
/wiki/Hurgh	Hurgh	128.92:-172.23	0	No record	
/wiki/Hurik	Hurik	77.74:-399.14	0	Capellan Confederation	
/wiki/Huron	Huron	314.86:-72.42	0	Federated Suns	
/wiki/Hustaing	Hustaing	55.02:-247.40	0	Capellan Confederation	
/wiki/Hyades_Cluster	Hyades Cluster	183.34:-393.55	0	Taurian Concordat	
/wiki/Hyalite	Hyalite	268.63:-356.71	0	Federated Suns	
/wiki/Hyde	Hyde	-162.23:2.56	0	Lyran Commonwealth	
/wiki/Hyner	Hyner	204.04:330.33	0	Draconis Combine	
/wiki/Hyperion	Hyperion	-19.40:277.06	2	Draconis Combine	
/wiki/H%C3%A8-sh%C3%AC	Hè-shì	190.26:-307.38	0	No record	
/wiki/H%C3%B3dmezov%C3%A1s%C3%A1rhely	Hódmezovásárhely	-193.12:-143.50	0	No record	
/wiki/Ibarra	Ibarra	-252.86:-183.31	0	Free Worlds League	
/wiki/Ibstock	Ibstock	-20.96:-102.63	0	Free Worlds League	
/wiki/Icar	Icar	-83.50:413.80	2	Lyran Commonwealth	
/wiki/Ichlangis	Ichlangis	101.63:-404.09	0	No record	
/wiki/Ichmandu	Ichmandu	-82.83:528.95	0	?	
/wiki/Ictus	Ictus	545.64:187.61	0	No record	
/wiki/Ideyld	Ideyld	-201.26:-98.19	0	Free Worlds League	
/wiki/Idlewind	Idlewind	123.47:432.11	0	Draconis Combine	
/wiki/Idrmach	Idrmach	-166.64:584.49	0	?	
/wiki/Ife	Ife	71.48:-288.08	0	No record	
/wiki/Igualada	Igualada	290.06:115.03	0	Draconis Combine	
/wiki/Iijima	Iijima	211.02:197.56	0	Draconis Combine	
/wiki/Ikast	Ikast	101.24:-286.14	0	Federated Suns	
/wiki/Iknogoro	Iknogoro	-50.12:-250.20	0	Free Worlds League	
/wiki/Ildlandet	Ildlandet	-240.92:-322.96	0	No record	
/wiki/Ildrong	Ildrong	430.30:-219.69	0	No record	
/wiki/Ilion	Ilion	-285.05:-29.01	0	No record	
/wiki/Illium	Illium	-207.19:442.39	0	No record	
/wiki/Illiushin	Illiushin	211.78:-400.34	0	Taurian Concordat	
/wiki/Illyria	Illyria	-438.96:-179.41	0	Illyrian Palatinate	
/wiki/Ilmachna	Ilmachna	-3.36:-109.23	0	No record	
/wiki/Ilmar	Ilmar	48.80:-170.50	0	No record	
/wiki/Ilzra	Ilzra	-397.53:2.31	0	Lyran Commonwealth	
/wiki/Imalda	Imalda	29.96:-241.90	0	Capellan Confederation	
/wiki/Imbrial_III	Imbrial III	293.94:-49.76	0	Federated Suns	
/wiki/Imbros_III	Imbros III	-2.08:34.32	0	Draconis Combine	
/wiki/Immenstadt	Immenstadt	82.12:-279.95	0	Federated Suns	
/wiki/Ina	Ina	198.87:-393.88	0	No record	
/wiki/Inarcs	Inarcs	-294.95:339.95	0	Lyran Commonwealth	
/wiki/Inchicore	Inchicore	-362.11:7.50	0	Lyran Commonwealth	
/wiki/Incukalns	Incukalns	-200.96:214.48	0	Lyran Commonwealth	
/wiki/Independence	Independence	58.63:-508.51	0	No record	
/wiki/Indicass	Indicass	72.32:-250.80	0	Capellan Confederation	
/wiki/Indrapurai	Indrapurai	-538.95:178.13	0	?	
/wiki/Ingenstrem	Ingenstrem	316.93:-227.04	0	Federated Suns	
/wiki/Ingersoll	Ingersoll	-5.17:-173.43	0	Capellan Confederation	
/wiki/Inglesmond	Inglesmond	33.89:34.21	0	No record	
/wiki/Ingonish	Ingonish	-88.08:-346.53	0	Free Worlds League	
/wiki/Ingress	Ingress	49.59:-18.79	0	Capellan Confederation	
/wiki/Ingvolstand	Ingvolstand	-153.28:570.17	0	?	
/wiki/Inman	Inman	555.59:7.25	0	Federated Suns	
/wiki/Inner_End	Inner End	586.85:75.71	0	Federated Suns	
/wiki/Inner_Surge	Inner Surge	-471.48:324.18	0	No record	
/wiki/Ionus	Ionus	-183.44:-153.87	0	Free Worlds League	
/wiki/Ipava	Ipava	258.80:-106.55	0	Federated Suns	
/wiki/Ipswich	Ipswich	-48.30:-234.63	0	Free Worlds League	
/wiki/Irece	Irece	179.24:296.09	0	Draconis Combine	
/wiki/Irian	Irian	-46.50:-56.79	0	Free Worlds League	
/wiki/Iron_Land	Iron Land	-88.24:448.72	0	No record	
/wiki/Ironhold	Ironhold	11:32	0	?	
/wiki/Irurzun	Irurzun	186.92:98.22	0	Draconis Combine	
/wiki/Isabela	Isabela	-270.69:-244.21	0	Free Worlds League	
/wiki/Isesaki	Isesaki	276.89:195.21	0	Draconis Combine	
/wiki/Isfahan	Isfahan	292.48:448.00	0	?	
/wiki/Ishtar_(planet)	Ishtar (planet)	187.85:-390.84	0	Taurian Concordat	
/wiki/Islamabad	Islamabad	321.56:-254.17	0	Federated Suns	
/wiki/Islington	Islington	-383.13:-371.40	0	Marian Hegemony	
/wiki/Issaba	Issaba	-406.08:267.32	0	Lyran Commonwealth	
/wiki/Itabaiana	Itabaiana	127.07:309.75	0	Draconis Combine	
/wiki/Itica	Itica	-64.01:-375.74	0	No record	
/wiki/Ito	Ito	7.47:-277.55	0	Capellan Confederation	
/wiki/Itrom	Itrom	92.37:-445.82	0	No record	
/wiki/Itsbur	Itsbur	64.10:-365.44	0	No record	
/wiki/Itzehoe	Itzehoe	-76.40:-522.46	0	No record	
/wiki/Izar	Izar	-59.94:98.11	0	Lyran Commonwealth	
/wiki/Izmir	Izmir	-340.59:-270.04	0	No record	
/wiki/Jaboatao	Jaboatao	480.95:-213.57	0	Federated Suns	
/wiki/Jabuka	Jabuka	-28.45:219.42	2	Draconis Combine	
/wiki/Jacobabad	Jacobabad	407.56:-285.44	0	No record	
/wiki/Jacomarle	Jacomarle	12.90:-385.36	0	Capellan Confederation	
/wiki/Jacson	Jacson	110.55:-348.92	0	Capellan Confederation	
/wiki/Jaipur	Jaipur	175.37:-282.24	0	Federated Suns	
/wiki/Jamestown	Jamestown	194.74:-390.47	0	Taurian Concordat	
/wiki/Janina	Janina	-446.23:175.11	0	No record	
/wiki/Jansen%27s_Hold	Jansen's Hold	183.85:-380.98	0	Taurian Concordat	
/wiki/Jardangal	Jardangal	-545.60:292.25	0	No record	
/wiki/Jardine	Jardine	-200.76:-91.83	0	No record	
/wiki/Jarett	Jarett	102.17:415.15	2	Draconis Combine	
/wiki/Jasmine	Jasmine	-31.00:-203.58	0	Capellan Confederation	
/wiki/Jatznik	Jatznik	-301.98:192.87	0	Lyran Commonwealth	
/wiki/Jaumegarde	Jaumegarde	-140.55:98.88	0	Lyran Commonwealth	
/wiki/Java	Java	2.70:-243.54	0	No record	
/wiki/Jeanette	Jeanette	221.87:369.89	0	Draconis Combine	
/wiki/Jeju	Jeju	212.58:442.97	0	?	
/wiki/Jenet	Jenet	191.53:-255.77	0	No record	
/wiki/Jeppens	Jeppens	587.62:112.53	0	No record	
/wiki/Jerangle	Jerangle	-317.93:357.92	0	Lyran Commonwealth	
/wiki/Jeronimo	Jeronimo	182.88:343.07	0	Draconis Combine	
/wiki/Jesenice	Jesenice	-266.65:349.90	0	Lyran Commonwealth	
/wiki/Jesup	Jesup	500.06:-122.42	0	Federated Suns	
/wiki/Jezersko	Jezersko	88.13:369.88	2	Draconis Combine	
/wiki/Jia_Tian	Jia Tian	-29.95:-419.97	5	No record	
/wiki/Jibbet	Jibbet	-411.91:326.50	0	No record	
/wiki/Jiddah	Jiddah	-279.21:-237.72	0	Free Worlds League	
/wiki/Jilin	Jilin	-33.22:-388.16	0	No record	
/wiki/Joan%27s_Post	Joan's Post	508.76:247.01	0	No record	
/wiki/Johnson	Johnson	530.37:254.25	0	No record	
/wiki/Johnsondale	Johnsondale	160.65:-23.21	0	Federated Suns	
/wiki/Jonathan	Jonathan	100.47:-93.77	0	Capellan Confederation	
/wiki/Jonzac	Jonzac	115.20:-299.71	0	Federated Suns	
/wiki/Joppa	Joppa	-26.99:-440.84	0	No record	
/wiki/Jordan_Wais	Jordan Wais	496.42:178.54	0	Outworlds Alliance	
/wiki/Jorvikland	Jorvikland	-210.30:309.88	0	No record	
/wiki/Joshua	Joshua	622.64:130.59	0	No record	
/wiki/Josselin	Josselin	374.61:6.27	0	No record	
/wiki/Jouques	Jouques	-110.53:-213.26	0	Free Worlds League	
/wiki/Joyz	Joyz	-135.31:-451.56	0	Magistracy of Canopus	
/wiki/Juazeiro	Juazeiro	162.46:303.77	0	Draconis Combine	
/wiki/Jubka	Jubka	-338.43:-211.96	0	Free Worlds League	
/wiki/Junction	Junction	134.84:79.36	0	Draconis Combine	
/wiki/June	June	405.80:-264.18	0	Federated Suns	
/wiki/Jungar_Qi	Jungar Qi	15.51:-283.91	0	No record	
/wiki/Junior	Junior	399.32:1.00	0	Federated Suns	
/wiki/J%C3%A1pminboddu	Jápminboddu	-220.08:513.69	0	?	
/wiki/J%C3%A1szber%C3%A9ny	Jászberény	-105.47:-143.41	0	No record	
/wiki/KA-418	KA-418	?	?	?	Deep periphery
/wiki/Kabah	Kabah	206.89:372.24	0	Draconis Combine	
/wiki/Kaesong	Kaesong	59.69:296.71	2	Draconis Combine	
/wiki/Kaetet%C3%B4%C3%A3	Kaetetôã	?	0	?	uncharted
/wiki/Kafr_Silim	Kafr Silim	118.55:-290.02	0	Federated Suns	
/wiki/Kagoshima	Kagoshima	200.95:256.65	0	Draconis Combine	
/wiki/Kaguyak	Kaguyak	297.04:-237.72	0	Federated Suns	
/wiki/Kaifeng	Kaifeng	71.8:-153.37	0	Capellan Confederation	
/wiki/Kaitangata	Kaitangata	231.44:-281.74	0	Federated Suns	
/wiki/Kaiyuh	Kaiyuh	362.40:-217.70	0	Federated Suns	
/wiki/Kajikazawa	Kajikazawa	88.32:143.67	0	Draconis Combine	
/wiki/Kakada	Kakada	-290.11:-125.51	0	Free Worlds League	
/wiki/Kaldu	Kaldu	596.63:181.39	0	No record	
/wiki/Kalidasa	Kalidasa	-105.68:-23.21	0	Free Worlds League	
/wiki/Kalindam	Kalindam	52.18:-382.02	0	No record	
/wiki/Kalmar_(FWL)	Kalmar (FWL)	-67.51:-304.42	0	No record	
/wiki/Kalmar_(HL)	Kalmar (HL)	-816.37:856.52	0	?	
/wiki/Kamarod	Kamarod	346.11:362.88	0	Draconis Combine	
/wiki/Kamenz	Kamenz	-310.91:-4.38	0	Lyran Commonwealth	
/wiki/Kampen	Kampen	-731.54:900.86	0	?	
/wiki/Kanata	Kanata	-96.10:-310.10	0	Free Worlds League	
/wiki/Kandersteg	Kandersteg	-120.64:229.58	0	Lyran Commonwealth	
/wiki/Kandis	Kandis	-6.48:322.04	2	Draconis Combine	
/wiki/Kannon	Kannon	-11.90:125.35	0	No record	
/wiki/Kanowit	Kanowit	87.14:243.26	0	Draconis Combine	
/wiki/Kansu	Kansu	67.68:-60.17	0	Capellan Confederation	
/wiki/Kanto	Kanto	330.77:283.75	0	?	
/wiki/Karachi	Karachi	-292.18:-245.01	0	Free Worlds League	
/wiki/Karakiraz	Karakiraz	-305.05:-200.78	0	Free Worlds League	
/wiki/Karbala	Karbala	-23.78:196.67	2	Draconis Combine	
/wiki/Karkkila	Karkkila	-433.42:91.33	0	Lyran Commonwealth	
/wiki/Karlstejn	Karlstejn	-52.42:-292.84	0	No record	
/wiki/Karston	Karston	-10.35:277.06	2	Draconis Combine	
/wiki/Kasdach	Kasdach	20.91:-315.28	0	Capellan Confederation	
/wiki/Kashilla	Kashilla	-1.55:-202.58	0	Capellan Confederation	
/wiki/Kathil	Kathil	171.22:-149.66	0	Federated Suns	
/wiki/Katinka	Katinka	151.516:-454.394	0	No record	
/wiki/Katla	Katla	-59.58:-343.45	0	No record	
/wiki/Katlehong	Katlehong	-217.50:-253.89	0	Free Worlds League	
/wiki/Kaufermann	Kaufermann	405.80:-100.73	0	No record	
/wiki/Kaumberg	Kaumberg	-387.55:145.49	0	Lyran Commonwealth	
/wiki/Kaus_Australis	Kaus Australis	5.68:84.04	0	Draconis Combine	
/wiki/Kaus_Borealis	Kaus Borealis	11.37:97.06	0	Draconis Combine	
/wiki/Kaus_Media	Kaus Media	7.73:80.66	0	Draconis Combine	
/wiki/Kautokeino	Kautokeino	241.74:-311.76	0	No record	
/wiki/Kawabe	Kawabe	240.47:136.64	0	Draconis Combine	
/wiki/Kawich	Kawich	53.73:-29.71	0	Federated Suns	
/wiki/Kazanka	Kazanka	444.27:231.39	0	Draconis Combine	
/wiki/Kaznejoy	Kaznejoy	329.23:133.53	0	Draconis Combine	
/wiki/Kazu	Kazu	101.02:-366.79	0	No record	
/wiki/Kearny	Kearny	-127.07:-276.54	0	Free Worlds League	
/wiki/Keeling	Keeling	-173.63:-218.95	0	Free Worlds League	
/wiki/Keid	Keid	3.09:-10.2	0	Capellan Confederation	
/wiki/Keihoku	Keihoku	307.47:213.59	0	Draconis Combine	
/wiki/Kek	Kek	104.92:-152.29	0	No record	
/wiki/Kelang	Kelang	-356.95:202.24	0	Lyran Commonwealth	
/wiki/Kelenfold	Kelenfold	-57.35:199.63	0	Lyran Commonwealth	
/wiki/Kempten	Kempten	45.22:308.08	2	Draconis Combine	
/wiki/Kendall	Kendall	-369.92:-202.28	0	Free Worlds League	
/wiki/Kenilworth	Kenilworth	561.18:-162.71	0	No record	
/wiki/Kennard	Kennard	468.29:89.00	0	Federated Suns	
/wiki/Kent	Kent	689.34:128.93	0	No record	
/wiki/Kentares	Kentares	149.28:-13.32	0	Federated Suns	
/wiki/Kentwood	Kentwood	626.88:-20.35	0	Federated Suns	
/wiki/Kerensky%27s_Vision	Kerensky's Vision	-72.67:190.55	0	No record	
/wiki/Kerman	Kerman	-465.83:202.25	0	No record	
/wiki/Kern	Kern	126.09:-386.77	0	No record	
/wiki/Kervil	Kervil	34.10:46.30	0	Draconis Combine	
/wiki/Kesai	Kesai	369.88:106.44	0	Federated Suns	
/wiki/Kessel	Kessel	-13.13:84.32	0	Draconis Combine	
/wiki/Kestrel	Kestrel	268.11:-47.16	0	Federated Suns	
/wiki/Kettering	Kettering	446.33:-98.19	0	Federated Suns	
/wiki/Keuterville	Keuterville	275.57:-313.90	0	Federated Suns	
/wiki/Keystone	Keystone	-125.00:-106.25	0	Free Worlds League	
/wiki/Keytesville	Keytesville	374.78:-31.03	0	Federated Suns	
/wiki/Khartoum	Khartoum	-328.53:275.91	0	Lyran Commonwealth	
/wiki/Khi	Khi	133.91:-207.38	0	No record	
/wiki/Khon_Kaen	Khon Kaen	-384.09:-46.64	0	Lyran Commonwealth	
/wiki/Ki_Zoban	Ki Zoban	445.73:133.25	0	No record	
/wiki/Kiamba	Kiamba	71.03:241.55	0	Draconis Combine	
/wiki/Kiesen	Kiesen	50.88:217.86	0	Draconis Combine	
/wiki/Kievanur	Kievanur	-55.43:-153.53	0	No record	
/wiki/Kigamboni	Kigamboni	206.12:-250.20	0	Federated Suns	
/wiki/Kikuyu	Kikuyu	-203.54:369.11	0	Lyran Commonwealth	
/wiki/Kilarney	Kilarney	-313.37:-117.24	0	Free Worlds League	
/wiki/Kilbourne	Kilbourne	571.35:43.96	0	Federated Suns	
/wiki/Killarney	Killarney	401.90:-205.17	0	Federated Suns	
/wiki/Killbourn	Killbourn	-5.06:13.23	0	?	
/wiki/Kilmarnock	Kilmarnock	172.54:264.97	0	Draconis Combine	
/wiki/Kimball	Kimball	-35.66:100.45	0	Draconis Combine	
/wiki/Kimi	Kimi	51.89:-413.59	0	No record	
/wiki/Kinbrace	Kinbrace	-392.33:858.00	0	?	
/wiki/Kingtribel	Kingtribel	32.58:143.45	0	No record	
/wiki/Kinkaid_II	Kinkaid II	440.20:123.37	0	Outworlds Alliance	
/wiki/Kirbyville	Kirbyville	506.78:51.51	0	Federated Suns	
/wiki/Kirchbach	Kirchbach	-39.048:382.78	2	Draconis Combine	
/wiki/Kirei_Na_Niwa	Kirei Na Niwa	297.55:148.35	0	Draconis Combine	
/wiki/Kirin	Kirin	-63:08:00	0	?	
/wiki/Kirkcaldy	Kirkcaldy	-96.36:128.05	0	Lyran Commonwealth	
/wiki/Kirkenlaard	Kirkenlaard	-159.87:-122.62	0	Free Worlds League	
/wiki/Kirklin	Kirklin	278.18:-67.99	0	Federated Suns	
/wiki/Kirkv%C3%A5g	Kirkvåg	64.24:-319.43	0	No record	
/wiki/Kiruna	Kiruna	125.31:411.28	0	?	
/wiki/Kiserian	Kiserian	285.67:-281.24	0	Federated Suns	
/wiki/Kitalpha	Kitalpha	112.87:97.59	0	Draconis Combine	
/wiki/Kitopler	Kitopler	-427.47:100.82	0	No record	
/wiki/Kittery	Kittery	82.12:-225.54	0	Federated Suns	
/wiki/Kitzingen	Kitzingen	-222.95:47.34	0	Lyran Commonwealth	
/wiki/Kiyev	Kiyev	-88.08:-172.94	0	Free Worlds League	
/wiki/Kladnitsa	Kladnitsa	-413.80:129.61	0	Lyran Commonwealth	
/wiki/Klamriz_V	Klamriz V	205.77:-8.64	0	No record	
/wiki/Klathan	Klathan	175.12:31.72	0	Federated Suns	
/wiki/Klayne	Klayne	-11.54:-244.12	0	No record	
/wiki/Kleinwelt	Kleinwelt	334.00:-426.67	0	No record	
/wiki/Klenkar	Klenkar	409.64:-380.36	0	No record	
/wiki/Kluane	Kluane	196.04:-200.78	0	Federated Suns	
/wiki/Knutdor	Knutdor	144.99:-196.03	0	No record	
/wiki/Knutstad	Knutstad	349.38:481.15	0	No record	
/wiki/Ko	Ko	-18.09:44.22	0	Draconis Combine	
/wiki/Kobe	Kobe	-15.01:281.453	2	Lyran Commonwealth	
/wiki/Kochab	Kochab	-68.19:62.95	0	Lyran Commonwealth	
/wiki/Kockengen	Kockengen	-111.62:151.47	0	Lyran Commonwealth	
/wiki/Kogl	Kogl	-354.67:-177.82	0	Free Worlds League	
/wiki/Kohlman	Kohlman	20.54:-199.72	0	No record	
/wiki/Kokpekty	Kokpekty	412.5:304.55	0	Draconis Combine	
/wiki/Kola	Kola	-265.28:442.70	0	No record	
/wiki/Kolobrzeg	Kolobrzeg	-130.13:-45.90	0	No record	
/wiki/Kolovraty	Kolovraty	-240.97:374.85	0	Lyran Commonwealth	
/wiki/Komephoros	Komephoros	-34.11:92.63	0	Draconis Combine	
/wiki/Koniz	Koniz	-92.48:261.59	0	Lyran Commonwealth	
/wiki/Konopiste	Konopiste	-44.01:-287.6	0	No record	
/wiki/Konstance	Konstance	-20.15:97.06	0	Draconis Combine	
/wiki/Kooken%27s_Pleasure_Pit	Kooken's Pleasure Pit	-166.65:348.95	0	Lyran Commonwealth	
/wiki/Koping_Chian	Koping Chian	181.06:117.11	0	Draconis Combine	
/wiki/Korramabad	Korramabad	372.46:367.03	0	Draconis Combine	
/wiki/Korvitz	Korvitz	336.40:-100.71	0	No record	
/wiki/Kosciusko	Kosciusko	-302.48:-91.68	0	Free Worlds League	
/wiki/Koskenkorva	Koskenkorva	-214.22:477.73	0	No record	
/wiki/Kossandra%27s_Memory	Kossandra's Memory	-231.97:-478.12	0	No record	
/wiki/Kostinbrod	Kostinbrod	-374.58:159.02	0	Lyran Commonwealth	
/wiki/Kotzebue	Kotzebue	316.41:-207.28	0	Federated Suns	
/wiki/Koulen	Koulen	371.43:230.88	0	Draconis Combine	
/wiki/Koumi	Koumi	199.15:172.04	0	Draconis Combine	
/wiki/Kountze	Kountze	524.08:27.29	0	Federated Suns	
/wiki/Koury	Koury	592.76:252.74	0	No record	
/wiki/Kowloon	Kowloon	-292.38:369.64	0	Lyran Commonwealth	
/wiki/Krakatau	Krakatau	54.91:-347.39	0	No record	
/wiki/Kreller	Kreller	-59.77:355.45	0	No record	
/wiki/Krenice	Krenice	56.82:231.92	0	Draconis Combine	
/wiki/Krievci	Krievci	-225.22:228.79	0	Lyran Commonwealth	
/wiki/Krimari	Krimari	-162.10:-442.48	0	Magistracy of Canopus	
/wiki/Krin	Krin	-7.75:-222.84	0	Capellan Confederation	
/wiki/Kristiandsund	Kristiandsund	-9.2:-84.16	0	No record	
/wiki/Krung_Thep	Krung Thep	-369.34:237.12	0	Lyran Commonwealth	
/wiki/Kublenz	Kublenz	505.21:-32.49	0	No record	
/wiki/Kufstein	Kufstein	-11.125:341.426	2	Draconis Combine	
/wiki/Kujari	Kujari	-25.83:-266.96	0	Free Worlds League	
/wiki/Kumqwat	Kumqwat	155.58:-267.47	0	Federated Suns	
/wiki/Kupang_(RWR)	Kupang (RWR)	-498.69:264.46	0	?	
